"key","message","comment","context"
"%s project","%s Projekt",,
"0 %",,,
"1 week",,,
"10 %",,,
"100 %",,,
"2 weeks",,,
"20 %",,,
"3 weeks",,,
"30 %",,,
"40 %",,,
"50 %",,,
"60 %",,,
"70 %",,,
"80 %",,,
"90 %",,,
":",,,
"Accept Order",,,
"Actions","Aktionen",,
"Activities",,,
"Activity",,,
"Add Section",,,
"Add Subtask",,,
"Add Task",,,
"Add multiple lines","Mehrere Zeilen hinzufügen",,
"Add selected lines","Hinzufügen ausgewählter Zeilen",,
"Add tags",,,
"All completed tasks",,,
"All open tasks",,,
"All tasks","Alle Aufgaben",,
"Alphabetical",,,
"Analytic",,,
"Announcement",,,
"App project","App-Projekt",,
"Apply modifications to next tasks",,,
"Assigned to","Zugeordnet zu",,
"Assignee",,,
"Assigning to the customer",,,
"Assigning to the provider",,,
"Attrs",,,
"Book resource","Ressource buchen",,
"Business","Business",,
"Business project","Geschäftsprojekt",,
"Cancel","Abbrechen",,
"Cannot delete section with tasks",,,
"Categories?",,,
"Category","Kategorie",,
"Characteristics","Merkmale",,
"Check availability of resources",,,
"Child Projects","Kinderprojekte",,
"Close topic",,,
"Closed",,,
"Code","Code",,
"Company","Unternehmen",,
"Completed ?",,,
"Completed tasks",,,
"Configuration","Konfiguration",,
"Configurations","Konfigurationen",,
"Content","Inhalt",,
"Contracts",,,
"Convert Task to Project",,,
"Convert to project",,,
"Copied to clipboard",,,
"Copy task link",,,
"Copy task name",,,
"Create New Task",,,
"Create business project from this template",,,
"Create invoicing project","Fakturierungsprojekt erstellen",,
"Create new customer contract",,,
"Create new supplier contract",,,
"Create project from this template",,,
"Currency","Währung",,
"Custom field",,,
"Custom fields",,,
"Customer","Kunde",,
"Customer Contact","Kundenkontakt",,
"Customer Invoice lines","Kundenrechnungszeilen",,
"Customer contracts",,,
"Daily planned charge in a month in an average per employee",,,
"Daily planned charge in a month per employee",,,
"Daily planned charge in a month per project",,,
"Date",,,
"Date or frequency changed",,,
"Dates","Daten",,
"Deadline","Deadline",,
"Deadline Today","Deadline heute",,
"Deadline Tomorrow","Deadline morgen",,
"Deadline Yesterday","Deadline gestern",,
"Decimal",,,
"Default completed",,,
"Default priorities",,,
"Default task status",,,
"Delay to start (Hours)","Startverzögerung (Stunden)",,
"Delete Permanently",,,
"Delete Section",,,
"Delete Task",,,
"Delete task btn",,,
"Description","Beschreibung",,
"Do you really want to delete the selected record?",,,
"Done on",,,
"Due Date","Fälligkeitsdatum",,
"Due next week",,,
"Due this week",,,
"Duplicate task",,,
"Duration (Hours)","Dauer (Stunden)",,
"Duration hours","Dauer Stunden",,
"Employee",,,
"Enable Gantt view",,,
"Enable Kanban view per section",,,
"Enable Kanban view per status",,,
"Enable calendar view per section",,,
"Enable calendar view per status",,,
"Enable calendar view per user",,,
"Enable task signature",,,
"Enter Time spent",,,
"Estimated time",,,
"Estimated time (in hours)",,,
"Exclude planning","Planung ausschließen",,
"Expense lines","Ausgabenzeilen",,
"Expenses","Aufwendungen",,
"Extends members from parent","Erweitert Mitglieder von parent",,
"Fields to display",,,
"Financial Data","Finanzdaten",,
"Financial Report","Finanzbericht",,
"Find a task",,,
"Finish","Ende",,
"Finish tasks to finish","Aufgaben beenden, um sie zu erledigen",,
"Finish tasks to start","Aufgaben beenden, um zu starten",,
"First",,,
"Follow-up","Nachbereitung",,
"Followers","Anhänger",,
"Frequency",,,
"Frequency end date cannot be before task date.",,,
"Frequency?",,,
"From Date","Von-Datum",,
"From date","Von-Datum",,
"Full screen",,,
"Gantt","Gantt",,
"Gantt with project","Gantt mit Projekt",,
"Gantt with user","Gantt mit Benutzer",,
"Gen proj type per order line","Projekttyp pro Auftragszeile generieren",,
"Generate quotation","Angebot erstellen",,
"Generated project","Generiertes Projekt",,
"High","Hoch",,
"Historical","Historisch",,
"If this option is disabled this project cannot be selected on a timesheet.",,,
"Image","Bild",,
"Import all members","Alle Mitglieder importieren",,
"Imputable","Vertretbar",,
"Include",,,
"Incomplete tasks",,,
"Integer",,,
"Internal Description",,,
"Invalid model name",,,
"Invalid selection name",,,
"Invoiced","Rechnungsstellung",,
"Invoices",,,
"Invoicing","Rechnungsstellung",,
"Is unique task for multiple quantity","Ist eine eindeutige Aufgabe für mehrere Mengen",,
"Just my tasks",,,
"Last status",,,
"Last updated on",,,
"Load more",,,
"Log Times","Protokollzeiten",,
"Low","Niedrig",,
"Make a subtask of",,,
"Make this task a subtask of another project task",,,
"Manage lines","Linien verwalten",,
"Mark Complete",,,
"Mark Incomplete",,,
"Members","Mitglieder",,
"Membres","Membres",,
"Message",,,
"MultiSelect",,,
"My open tasks",,,
"My projects","Meine Projekte",,
"My tasks due","Meine Aufgaben sind fällig",,
"My tasks to do","Meine Aufgaben",,
"My today planning","Meine heutige Planung",,
"My topics",,,
"My upcoming planning","Meine bevorstehende Planung",,
"Name","Name",,
"New line","Neue Linie",,
"New task",,,
"New ticket",,,
"New topics",,,
"Next task",,,
"Normal","Normal",,
"Not invoiced","Nicht fakturiert",,
"Not specified","Nicht spezifiziert",,
"Notes","Notizen",,
"Object updated",,,
"Open gantt","Offenes Portal",,
"Open phase","Offene Phase",,
"Open task","Aufgabe öffnen",,
"Order Accepted",,,
"Order Proposed",,,
"Order by state","Nach Bundesland sortieren",,
"Overview",,,
"Parent Task",,,
"Parent project","Übergeordnetes Projekt",,
"Parent task","Übergeordnete Aufgabe",,
"Per section calendar",,,
"Per section kanban",,,
"Per status calendar",,,
"Per status kanban",,,
"Per user calendar",,,
"Phase by line","Phase für Phase",,
"Phases","Phasen",,
"Plan project","Projekt planen",,
"Planification and costs","Planung und Kosten",,
"Planned Time Planning",,,
"Planned charge",,,
"Planned progress","Geplanter Fortschritt",,
"Planning","Planung",,
"Planning?",,,
"Please fill in task date.",,,
"Please select project","Bitte wählen Sie ein Projekt",,
"Please select user","Bitte Benutzer auswählen",,
"Predecessors tasks","Aufgaben des Vorgängers",,
"Printed from Axelor open platform",,,
"Priorities?",,,
"Priority",,,
"Product","Produkt",,
"Production","Produktion",,
"Progress","Fortschritte",,
"Progress?",,,
"Project","Projekt",,
"Project Activities",,,
"Project Activity",,,
"Project Calendar","Projektkalender",,
"Project Folder","Projektordner",,
"Project Gantt","Projekt Gantt",,
"Project Label","Projekt-Label",,
"Project Phase","Projektphase",,
"Project Priority",,,
"Project Task","Projektaufgabe",,
"Project Task Category",,,
"Project Task Section",,,
"Project Task Tree","Projektaufgabenbaum",,
"Project Tasks","Projektaufgaben",,
"Project Wiki","Projekt-Wiki",,
"Project alone","Projekt alleine",,
"Project fields",,,
"Project filters",,,
"Project name",,,
"Project planning","Projektplanung",,
"Project status",,,
"Project task category",,,
"Project task category filters",,,
"Project task filters",,,
"Project task list",,,
"Project template",,,
"Project template filters",,,
"Project.Resource",,,
"Project.toInvoice",,,
"Project/Business (Project)","Projekt/Geschäft (Projekt)",,
"ProjectTask.Package",,,
"Projects","Projekte",,
"Purchase order lines","Bestellzeilen",,
"Purchases","Einkäufe",,
"Quantity","Menge",,
"Record title",,,
"Related Projects","Verwandte Projekte",,
"Related tasks","Verwandte Aufgaben",,
"Related to",,,
"Remove lines","Linien entfernen",,
"Remove selected lines","Markierte Zeilen entfernen",,
"Reportings","Berichte",,
"Reports","Berichte",,
"Reset",,,
"Resource","Ressource",,
"Resource booking","Ressourcenbuchung",,
"Resource bookings","Ressourcenbuchungen",,
"Resource management","Ressourcenmanagement",,
"Resource type","Ressourcentyp",,
"Resource types","Ressourcentypen",,
"Resources","Ressourcen",,
"Roadmap",,,
"Sale order lines","Verkaufsauftragszeilen",,
"Sales","Umsatz",,
"Section",,,
"Section?",,,
"Select",,,
"Select Projects","Projekte auswählen",,
"Select Users","Benutzer auswählen",,
"Select lines to remove",,,
"Select new lines","Neue Zeilen auswählen",,
"Select values",,,
"Seq.",,,
"Sequence","Sequenz",,
"Serial/batch number","Serien-/Chargennummer",,
"Show expense lines","Spesenzeilen anzeigen",,
"Show phases elements","Phasenelemente anzeigen",,
"Show production orders","Fertigungsaufträge anzeigen",,
"Show purchase order lines","Bestellzeilen anzeigen",,
"Show sale order lines","Verkaufsauftragszeilen anzeigen",,
"Signature",,,
"Start","Start",,
"Start Date",,,
"Start tasks to finish","Aufgaben starten, um sie zu beenden",,
"Start tasks to start","Aufgaben zum Starten starten",,
"Status","Status",,
"Status?",,,
"Stop","Stopp",,
"String",,,
"Sub Tasks",,,
"Subject","Betreff",,
"Supplier Invoice lines","Lieferantenrechnungszeilen",,
"Supplier contracts",,,
"Synchronize","Synchronisieren",,
"Tag",,,
"Tags",,,
"Take charge","Übernehmen Sie die Verantwortung",,
"Task","Aufgabe",,
"Task Calendar",,,
"Task Description",,,
"Task Description as Project Description",,,
"Task Invoicing","Aufgabe Fakturierung",,
"Task Name",,,
"Task Tree","Aufgabenbaum",,
"Task User as Project Members",,,
"Task assigned to",,,
"Task assigned to the client",,,
"Task assigned to the provider",,,
"Task by line","Aufgabe pro Zeile",,
"Task date","Aufgabendatum",,
"Task deadline","Aufgaben-Deadline",,
"Task duration",,,
"Task editor",,,
"Task end","Aufgabenende",,
"Task fields",,,
"Task history","Aufgabenhistorie",,
"Task status",,,
"Task template",,,
"Task template filters",,,
"Task template list","Aufgabenvorlagenliste",,
"Task templates",,,
"Task updated","Aufgabe aktualisiert",,
"TaskEditor.comment",,,
"TaskEditor.concurrencyError",,,
"TaskEditor.deleteRecord",,,
"TaskEditor.deleteRecordConfirm",,,
"TaskEditor.deleteSuccess",,,
"TaskEditor.error",,,
"TaskEditor.filter",,,
"TaskEditor.none",,,
"TaskEditor.projectCreateSuccess",,,
"TaskEditor.removeSuccess",,,
"TaskEditor.sectionDeleteSuccess",,,
"TaskEditor.sort",,,
"TaskEditor.taskAddError",,,
"TaskEditor.taskAddSuccess",,,
"TaskEditor.taskDate",,,
"TaskEditor.taskDeleteSuccess",,,
"TaskEditor.undo",,,
"TaskEditor.uploadError",,,
"TaskEditor.uploadSuccess",,,
"Tasks","Aufgaben",,
"Tasks created by me",,,
"Tasks to finish before finish",,,
"Tasks to start before start",,,
"Team","Team",,
"Teamtask.Package",,,
"Technical type",,,
"Template",,,
"The parent task creates a loop in the task tree.",,,
"This resource is already booked for this period",,,
"This task is deleted",,,
"Ticket",,,
"Tickets",,,
"Time Spent","Zeitaufwand",,
"Time Spent?",,,
"Timer","Timer",,
"Timer list","Timerliste",,
"TimesheetLine.timeSpent",,,
"Title","Titel",,
"To Date","Bis heute",,
"To Invoice","Zur Rechnung",,
"To date","Bis heute",,
"Tools","Werkzeuge",,
"Topic",,,
"Topic created by",,,
"Topic?",,,
"Topics",,,
"Topics (${name})",,,
"Total duration (Hours)","Gesamtdauer (Stunden)",,
"Total planned hours","Summe der geplanten Stunden",,
"Tree view","Strukturansicht",,
"Type","Typ",,
"Type of authorized activities","Art der autorisierten Aktivitäten",,
"Type of authorized categories","Art der autorisierten Kategorien",,
"Type of authorized priorities",,,
"Type of authorized status",,,
"Undelete",,,
"Unit","Einheit",,
"Unit price","Stückpreis",,
"Unlink selected lines","Löscht die Verknüpfung ausgewählter Leitungen",,
"Update period according to task","Aktualisierungszeitraum je nach Aufgabe",,
"Urgent","Dringend",,
"User","Benutzer",,
"User Gantt","Benutzer-Gantt",,
"User Task","Benutzeraufgabe",,
"Users","Benutzer",,
"Validated Timesheet lines","Validierte Stundenzettelzeilen",,
"View details",,,
"Waiting Timesheet lines","Wartende Stundenzettelzeilen",,
"Wiki","Wiki",,
"Wikis (${name})",,,
"Yesterday",,,
"You have no active team, the planning can't be generated","Du hast kein aktives Team, die Planung kann nicht generiert werden.",,
"You have no projects or tasks bound to you, your planning can't be generated.","Sie haben keine Projekte oder Aufgaben an sich gebunden, Ihre Planung kann nicht generiert werden.",,
"You have selected no team for this project","Sie haben kein Team für dieses Projekt ausgewählt.",,
"Your team has no projects or tasks bound to it, the planning can't be generated.","Ihr Team hat keine Projekte oder Aufgaben, an die es gebunden ist, die Planung kann nicht generiert werden.",,
"Z",,,
"ZZ",,,
"hours","Stunden",,
"value:Canceled",,,
"value:Done",,,
"value:In progress",,,
"value:New",,,
