"key","message","comment","context"
"%s : You must configure Project module for company %s","%s : 请为公司 %s 配置项目模块",,
"%s project","项目%s",,
"0 %","0%",,
"10 %","10%",,
"100 %","100%",,
"20 %","20%",,
"30 %","30%",,
"40 %","40%",,
"50 %","50%",,
"60 %","60%",,
"70 %","70%",,
"80 %","80%",,
"90 %","90%",,
"<< Previous","<<上一个",,
"Actions","操作",,
"Activate a field on a project task where you can record the task progress in %.","在项目任务中激活一个字段，用于记录任务进度（%）。",,
"Activate a panel tab, within a project-task-form related to the project, allowing to replicate a task following a date frequency defined by the user.","在项目任务表单中激活一个选项卡，允许根据用户定义的日期频率复制任务。",,
"Activate the project change shortcut","激活项目切换快捷方式",,
"Activates a Kanban view with tasks of the project categorized by section, accessible via the Tools menu.","激活一个按部分分类的项目任务看板视图，可通过工具菜单访问。",,
"Activates a Kanban view with tasks of the project categorized by status, accessible via the Tools menu.","激活一个按状态分类的项目任务看板视图，可通过工具菜单访问。",,
"Activates a Planification tab on the project-task-form allowing to record planned times on tasks, in order to compare with actual spent time.","在项目任务表单中激活一个计划选项卡，允许记录任务的计划时间，以便与实际花费的时间进行比较。",,
"Activates a calendar view with tasks of the project categorized by section, accessible via the Tools menu.","激活一个按部分分类的项目任务日历视图，可通过工具菜单访问。",,
"Activates a calendar view with tasks of the project categorized by status, accessible via the Tools menu.","激活一个按状态分类的项目任务日历视图，可通过工具菜单访问。",,
"Activates a calendar view with tasks of the project categorized by user, accessible via the Tools menu.","激活一个按用户分类的项目任务日历视图，可通过工具菜单访问。",,
"Activates a gantt view of the project accessible via the Tools menu.","激活一个项目甘特图视图，可通过工具菜单访问。",,
"Active project","活动项目",,
"Active project changed to %s","活动项目已更改为%s",,
"Activities","活动",,
"Activity","活动",,
"Add a new check list item","添加一个新的检查列表项",,
"Add a new item","添加一个新项",,
"Added by","添加人",,
"All","全部",,
"All open tasks","所有打开的任务",,
"All tasks","所有任务",,
"All tasks (tree)","所有任务（树视图）",,
"Allow to activate an additional tasks classification, customizable according the the user needs. Section can be created in the Configuration sub-menu of the Project menu.","允许激活一个额外的任务分类，可根据用户需求进行自定义。部分可以在项目菜单的配置子菜单中创建。",,
"Allow to allocate Time spent from the project-task-form. A readonly logtimes paneltab will also appear on the related project-form. Note: if you use the HR timesheets, these log times will allocate HR Timesheet for the concerned colleague.","允许从项目任务表单分配花费的时间。相关项目表单上还会显示一个只读的日志时间选项卡。注意：如果您使用HR工时表，这些日志时间将直接分配给相关同事的HR工时表。",,
"Allow to open discussion topic, where project members can interact, accessible via the the Tools menu.","允许打开讨论主题，项目成员可以在其中互动，可通过工具菜单访问。",,
"App","应用程序",,
"App base","应用程序基础",,
"App customized fields","项目应用程序自定义字段",,
"App json","应用程序JSON",,
"App project","项目应用程序",,
"Apply modifications to next tasks","将修改应用到后续任务",,
"Are you sure you want to delete this task ?","您确定要删除此任务吗？",,
