"key","message","comment","context"
"%d errors occurred. Please check tracebacks for details.","%d возникли ошибки. Пожалуйста, проверьте следы для получения более подробной информации.",,
"%d line successfully rejected","%d линия успешно отклонена",,
"%d lines successfully rejected","%d линии успешно отвергнуты",,
"%s : Bank statement line %s amount can't be null","%s : Строка банковской выписки %s сумма не может быть равна нулю",,
"%s : Computed balance and Ending Balance must be equal","%s : Расчетный баланс и конечный баланс должны быть равны",,
"%s : MoveLine amount is not equals with bank statement line %s","%s : Сумма MoveLine не совпадает со строкой банковской выписки %s",,
"%s : Please configure an ICS number for the company %s.","%s : Пожалуйста, настройте номер ICS для %s компании.",,
"%s : Please, configure a default signer for the company %s","%s : Пожалуйста, настройте подписывающее устройство по умолчанию для компании %s.",,
"%s : Please, configure a sequence for the International Credit Transfers and the company %s","%s : Пожалуйста, настройте последовательность для Международных Кредитных Переводов и компании в %s.",,
"%s : Please, configure a sequence for the International Direct Debits and the company %s","%s : Пожалуйста, настройте последовательность для Международных прямых дебетов и компании в %s.",,
"%s : Please, configure a sequence for the International Treasury Transfers and the company %s","%s : Пожалуйста, настройте последовательность для Международных переводов казначейства и компании в %s.",,
"%s : Please, configure a sequence for the National Treasury Transfers and the company %s","%s : Пожалуйста, настройте последовательность для трансфертов в Национальное казначейство и компании в %s.",,
"%s : Please, configure a sequence for the Other Bank Orders and the company %s","%s : Пожалуйста, настройте последовательность для других банковских поручений и фирменных %s.",,
"%s : Please, configure a sequence for the SEPA Credit Transfers and the company %s","%s : Пожалуйста, настройте последовательность для SEPA Кредитных переводов и компании в %s.",,
"%s : Please, configure a sequence for the SEPA Direct Debits and the company %s","%s : Пожалуйста, настройте последовательность для SEPA Прямых дебетов и компании в %s.",,
"%s : Please, configure an account for the bank order for the external bank to bank transfer for the company %s","%s : Пожалуйста, сконфигурируйте счет для банковского поручения для внешнего банка на банковский перевод для компании в %s.",,
"%s : Please, configure an account for the bank order for the internal bank to bank transfer for the company %s","%s : Пожалуйста, сконфигурируйте счет для банковского поручения, чтобы внутренний банк осуществил банковский перевод для компании в %s.",,
"%s : You must configure bank payment's information for the company %s","%s : Вы должны настроить данные банковского платежа для компании %s",,
"%s bank statements get.","банковские выписки.",,
"+33000000000",,,
"000000","ХОРОШО",,
"011000","Получено положительное заключение",,
"011001","Получено отрицательное подтверждение",,
"011101","Номер сегмента не достигнут",,
"031001","Неизвестные параметры ордера игнорируются",,
"061001","Ошибка аутентификационной подписи",,
"061002","Сообщение не соответствует требованиям EBICS",,
"061099","Внутренняя ошибка EBICS",,
"061101","Необходимая синхронизация",,
"090005","Нет данных для загрузки",,
"091002","Неизвестный абонент или государство абонента недопустимо",,
"091003","Подписчик неизвестен",,
"091004","Государство абонента неизвестно",,
"091005","Тип ордера недопустим",,
"091006","Тип ордера не поддерживается",,
"091007","Абонент не имеет права подписи в администрации ВЭУ на указанном порядке.",,
"091008","Ключ банка недействительный",,
"091009","Размер сегмента превышен",,
"091010","XML недействителен в соответствии со схемой XML EBICS",,
"091011","Переданный HostID неизвестен на стороне банка.",,
"091101","ID транзакции недействителен",,
"091102","Отмена транзакции",,
"091103","Подозреваемый Воспроизведение сообщения (ошибка неправильного времени/времени или отсутствие сигнала тревоги)",,
"091104","Превышение количества сегментов над количеством сегментов",,
"091112","Неверные параметры ордера",,
"091113","Содержание сообщения семантически не соответствует EBICS.",,
"091117","Банковская система не поддерживает запрашиваемый размер распоряжения.",,
"091118","Количество сегментов для загрузки слишком велико.",,
"091119","Превышено максимальное количество параллельных транзакций на одного клиента",,
"091120","Идентификатор партнера файла ES не идентичен идентификатору партнера отправителя.",,
"091121","Указанный атрибут ордера не совместим с ордером в банковской системе.",,
"091209","сертификат недействителен, потому что он еще не вступил в силу.",,
"091301","Проверка ЭП провалилась В случае асинхронно выполненных заказов, ошибка может возникнуть во время предварительной проверки.",,
"1",,,
"10 - Bank details IBAN","10 - Банковские реквизиты IBAN",,
"10 - Sender bank details type","10 - Тип банковских реквизитов отправителя",,
"10 - Sequence","10 - Последовательность",,
"11 - Bank details code","11 - Код банковской реквизиты",,
"11 - Sender bank details IBAN","11 - Банковские реквизиты отправителя IBAN",,
"12 - Bank order currency","12 - Валюта банковского поручения",,
"13 - Total","13 - Всего",,
