"key","message","comment","context"
"A JPQL SELECT query must be used. The first information fetched from the query must be the label and the second one the value. <br>Example : <br>SELECT partner.fullName, count(so.id) FROM Partner partner LEFT JOIN SaleOrder so on partner.id = so.clientPartner GROUP BY partner.fullName <br>Note : <br>- The JPQL query must select at least 2 values. <br>- The first selected value must be a string type. <br>- The second selected value must be a number type (long, decimal, integer). <br>- If more than 2 values are selected, they will be ignored. <br>","Une requête JPQL SELECT doit être utilisée. La première information récupérée depuis la requête doit être l'étiquette et la deuxième doit être la valeur associée. <br>Exemple : <br>SELECT partner.fullName, count(so.id) FROM Partner partner LEFT JOIN SaleOrder so on partner.id = so.clientPartner GROUP BY partner.fullName <br>Note : <br>- La requête JPQL doit contenir au moins 2 valeurs. <br>- La première valeur choisie doit être de type string. <br>- La seconde valeur doit être de type nombre (long, decimal, integer). <br>- Si plus de 2 valeurs sont sélectionnées, elles seront ignorées. <br>",,
"Activate invoicing on projects","Activer l'imputation sur les projets",,
"Activate multi currency","Activer le multi-devise",,
"All","Tous",,
"Allow edition of date","Autoriser l'édition de la date",,
"Allow kilometric expenses","Autoriser les frais kilométriques",,
"Allow line creation of expense details","Permettre la création de ligne depuis une note de frais",,
"Allow line creation of timesheet details","Permettre la création de ligne depuis une feuille de temps",,
"Allow manual creation of expense","Permettre la création manuelle de note de frais",,
"Allow manual creation of timesheet","Permettre la création manuelle de feuille de temps",,
"Allow users to manage carrier option for customer deliveries.",,,
"Allows users to fill in the username field on the login page with the qr code present on the user's form view.","Permet aux utilisateur de remplir le champ nom d'utilisateur sur la page de connexion avec le qr code présent sur la vue formulaire de l'utilisateur.",,
"Allows you to customize the active menus for this application. If the menus are not configured then all the menus of the application are available.","Permet de personnaliser les menus actifs pour cette application. Si les menus ne sont pas configurés alors tous les menus de l'application sont disponibles.",,
"Allows you to enable this package on the mobile application.",,,
"App","App",,
"App configuration","Configuration de l'application",,
"App mobile",,,
"App mobile settings",,,
"Application",,,
"Authorized roles","Rôles autorisés",,
"Bar","Barre",,
"Barcode","Code-barre",,
"CRM",,,
"CRM config",,,
"Chart 1","Graphique 1",,
"Chart 2","Graphique 2",,
"Chart 3","Graphique 3",,
"Chart 4","Graphique 4",,
"Chart type","Type de graphique",,
"Config CRM",,,
"Config HR","Config RH",,
"Config Helpdesk","Config support client",,
"Config Production",,,
"Config Stock",,,
"Custom app","Application personnalisée",,
"Custom field","Champ personnalisé",,
"Customize menus","Personnaliser les menus",,
"Customize translations","Personnaliser les traductions",,
"Donut",,,
"Enable addition of new lines in customer delivery.","Activer l'ajout de nouvelles lignes dans les livraisons client.",,
"Enable addition of new lines in supplier arrival.","Activer l'ajout de nouvelles lignes dans les réceptions fournisseur.",,
"Enable app","Activer l'application",,
"Enable inventory validation.","Activer la validation d'inventaire.",,
"Enable line addition","Activer l'ajout de lignes",,
"Enable line verification","Activer la vérification des lignes",,
"Enable line verification on customer deliveries","Activer la vérification de ligne sur les livraisons client",,
"Enable line verification on internal moves","Activer la vérification de ligne sur les mouvements internes",,
"Enable line verification on inventories","Activer la vérification de ligne sur les inventaires",,
"Enable line verification on supplier arrivals","Activer la vérification de ligne sur les arrivées fournisseur",,
"Enable project invoicing","Permettre l'imputation sur les projets",,
"Enable stock correction validation.","Activer la validation de correction de stock.",,
"Enable tracker messages.","Activer les messages du tracker.",,
"Enable validation","Activer la validation",,
"Enabling this setting, allows you to see on the mobile application the comments and changes that are tracked on the web application.","En activant ce paramètre, vous pouvez voir sur l'application mobile les commentaires et les modifications qui sont suivies sur l'application web.",,
"Expenses","Notes de frais",,
"For each of the following features, if configuration is enabled, users will be asked to confirm the tracking number or product of the line before accessing the details screen. If the setting is disabled, they will be able to access the details screen directly.","Pour chacune des fonctionnalités suivantes, si la configuration est activée, les utilisateurs devront confirmer le numéro de suivi ou le produit de la ligne avant d'accéder à l'écran des détails. Si la configuration est désactivée, ils pourront accéder directement à l'écran des détails.",,
"General","Général",,
"General configuration","Configuration générale",,
"Generate QR Code","Générer le code-barre",,
"Generate barcode","Générer le code-barre",,
"HR","RH",,
"HR config",,,
"Helpdesk","Support Client",,
"Helpdesk config",,,
"Icon name","Nom de l'icône",,
"If no role selected, everyone can use this feature. Else, only roles selected have the ability to use this feature.","Si aucun rôle n'est sélectionné, tout le monde peut utiliser cette fonctionnalité. Sinon, seuls les rôles sélectionnés peuvent utiliser cette fonctionnalité.",,
"If this configuration is enabled, users can add new lines to the enabled feature on mobile application.","Si la configuration est activée, les utilisateurs pourront ajouter de nouvelles lignes sur la fonctionnalité choisie depuis l'application mobile.",,
