"key","message","comment","context"
"${fullName} plan. st. move","plan de ${nombre completo}. st. move",,
"%","%",,
"%d order invoiced successfully,","%d pedido facturado con éxito,",,
"%d orders invoiced successfully,","%d pedidos facturados con éxito,",,
"%d outgoing stock move processed successfully,","%d movimiento de salida de stock procesado con éxito.",,
"%d outgoing stock moves processed successfully,","%d de movimientos de acciones salientes procesados con éxito,",,
"%s please configure a virtual supplier stock location for the company %s","%s Por favor, configure una ubicación de stock de proveedor virtual para la empresa %s",,
"A supplier partner must be selected","Debe seleccionarse un interlocutor del proveedor.",,
"A.T.I.","A.T.I.",,
"Accepted Credit","Crédito Aceptado",,
"Accounting cut off generation report :","Informe de generación de cortes contables:",,
"Accounting cut-off","Cierre contable",,
"Accounting cut-off configuration","Configuración de corte contable",,
"Action","Acción",,
"Actions","Acciones",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Cantidad asignada",,
"Allocated qty","Cantidad asignada",,
"Allow Subscriptions for Sale orders","Permitir suscripciones para pedidos de venta",,
"Allow complete manually sale order","Permitir completar manualmente el pedido de venta",,
"Allow finish manually purchase order","Permitir finalizar manualmente el pedido",,
"Allow timetable invoicing","Permitir la facturación de horarios",,
"Amount","Importe",,
"Amount invoiced W.T.","Importe facturado W.T.",,
"Amount remaining to use","Cantidad restante a utilizar",,
"Amount to invoice","Importe a facturar",,
"An active stock move (%s) already exists for the sale order %s.","Ya existe un movimiento de stock activo (%s) para el pedido de venta %s.",,
"An invoice not canceled already exists for the incoming stock move %s","Ya existe una factura no cancelada para el movimiento de stock entrante %s",,
"An invoice not canceled already exists for the outgoing stock move %s","Ya existe una factura que no se ha anulado para el movimiento de stock de salida %s",,
"Analytic distribution lines","Líneas de distribución analítica",,
"Analytic distribution template","Plantilla de distribución analítica",,
"Analytic move lines","Líneas de movimiento analíticas",,
"App Supplychain","Cadena de suministro de aplicaciones",,
"Archived","Archivado",,
"Are you sure you want generate all proposals ?","¿Estás seguro de que quieres generar todas las propuestas?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","¿Estás seguro de que quieres hacer el cálculo? El cálculo puede llevar mucho tiempo.",,
"At least one sale order line must be selected","Se debe seleccionar por lo menos una línea de pedido de venta",,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Asignación automática de stock a la entrada",,
"Auto request reserved qty",,,
"Availability requests","Solicitudes de disponibilidad",,
"Available stock","Stock disponible",,
"Batches","Lotes",,
"Batchs","Lotes",,
"Block deallocation on availability request",,,
"Budget","Presupuesto",,
"Budget Distribution","Distribución del presupuesto",,
"Buyers","Compradores",,
"Calculation","Cálculo",,
"Calculation End Date",,,
"Calculation Start Date",,,
"Calculation ended","Cálculo finalizado",,
"Calculation in progress","Cálculo en curso",,
"Calculation started","Cálculo iniciado",,
"Can't remove delivered detail line %s.","No se pueden eliminar los %s de la línea de detalle entregada.",,
"Cancel",,,
"Cancel reason on changing sale order","Cancelar el motivo de la modificación del pedido de venta",,
"Cancel stock allocation ?","Cancelar asignación de stock?",,
"Cancelled",,,
"Carrier","Portador",,
"Change allocated qty","Modificar cantidad asignada",,
"Change requested reserved qty","Modificación de la cantidad reservada solicitada",,
"Change reserved qty","Modificar cantidad reservada",,
