"key","message","comment","context"
"${fullName} plan. st. move","${pienoNome} piano. st. move",,
"${product.fullName} plan. st. move",,,
"${product.fullName} real st. move",,,
"${product.fullName} reserved",,,
"%","%",,
"%d order invoiced successfully,","%d dell'ordine fatturato con successo,.",,
"%d orders invoiced successfully,","%d degli ordini fatturati con successo.",,
"%d outgoing stock move processed successfully,","La percentuale delle scorte in uscita è stata elaborata con successo,",,
"%d outgoing stock moves processed successfully,","La percentuale di movimenti di magazzino in uscita elaborati con successo,",,
"%s please configure a virtual supplier stock location for the company %s","%s si prega di configurare un'ubicazione virtuale delle scorte dei fornitori per l'azienda %s",,
"%s purchase order",,,
"%s requested reserved",,,
"%s sale order",,,
"%s stock location",,,
"A supplier partner must be selected","Deve essere selezionato un partner fornitore",,
"A.T.I.","A.T.I.T.I.",,
"Accepted Credit","Credito accettato",,
"Accounting Family Dashboard",,,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Accounting cut off generation report :","4.2.2.2.2.2.2. Relazione sulla generazione interrotta di contabilità :",,
"Accounting cut-off","Taglio contabile",,
"Accounting cut-off configuration","Configurazione della separazione contabile",,
"Action","Azione",,
"Actions","Azioni",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Qtà assegnata",,
"Allocated qty","Quantità assegnata",,
"Allow Subscriptions for Sale orders","Consentire abbonamenti per ordini di vendita",,
"Allow complete manually sale order","Consentire il completamento manuale dell'ordine di vendita",,
"Allow finish manually purchase order","Consentire il completamento manuale dell'ordine di acquisto",,
"Allow timetable invoicing","Consentire la fatturazione dell'orario",,
"Amount","Importo",,
"Amount cannot be superior to the order's total excluding taxes",,,
"Amount invoiced W.T.","Importo fatturato W.T.",,
"Amount remaining to use","Importo rimanente da utilizzare",,
"Amount to invoice","Importo da fatturare",,
"An active stock move (%s) already exists for the sale order %s.","Esiste già una movimentazione attiva delle scorte (%s) per l'ordine di vendita %s.",,
"An invoice not canceled already exists for the incoming stock move %s","Esiste già una fattura non annullata per lo spostamento delle scorte in entrata %s",,
"An invoice not canceled already exists for the outgoing stock move %s","Esiste già una fattura non annullata per lo spostamento delle scorte in uscita %s",,
"Analytic distribution lines","Linee di distribuzione analitica",,
"Analytic distribution template","Modello analitico di distribuzione",,
"Analytic move lines","Linee analitiche di movimento",,
"App Supplychain","App Supplychain",,
"Archived","Archiviato",,
"Are you sure you want generate all proposals ?","Sei sicuro di voler generare tutte le proposte ?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","Sei sicuro di voler eseguire il calcolo? Il calcolo può richiedere molto tempo.",,
"At least one sale order line must be selected","Deve essere selezionata almeno una linea d'ordine di vendita",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?",,,
"Auto allocate during an availability request",,,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Assegnazione automatica dello stock al ricevimento della merce",,
"Auto request reserved qty",,,
"Availability requests","Richieste di disponibilità",,
"Available stock","Disponibile a magazzino",,
"Batches","Partite",,
"Batchs","Lotti",,
"Block deallocation on availability request",,,
"Budget","Bilancio",,
"Budget Distribution","Distribuzione del budget",,
"Budget amount available",,,
"Budget distribution",,,
"Budget distributions",,,
"Building quantity",,,
"Buyers","Acquirenti",,
"Calculation","Calcolo",,
"Calculation End Date",,,
"Calculation Start Date",,,
"Calculation ended","Calcolo terminato",,
"Calculation in progress","Calcolo in corso",,
"Calculation started","Calcolo avviato",,
"Can't remove delivered detail line %s.","Non è possibile rimuovere la linea di dettaglio consegnata %s.",,
"Cancel",,,
"Cancel reason on changing sale order","Annullare il motivo della modifica dell'ordine di vendita",,
"Cancel stock allocation ?","Annullare l'assegnazione delle scorte?",,
"Cancelled",,,
"Carrier","Vettore",,
"Change allocated qty","Variazione qtà assegnate qtà",,
"Change requested reserved qty","Variazione richiesta qtà riservata qtà",,
"Change reserved qty","Cambia qtà riservata",,
"Check stocks in a sale order","Controllare le scorte in un ordine di vendita",,
"Client blocked : maximal accepted credit exceeded.","Cliente bloccato: credito massimo accettato superato.",,
"Code","Codice",,
"Comment",,,
"Comments","Commenti",,
"Committed amount","Importo impegnato",,
"Committed total amount",,,
"Company","L'azienda",,
"Configuration","Configurazione",,
"Confirm","Conferma",,
"Confirm Purchase order generation","Conferma generazione dell'ordine di acquisto",,
"Confirmation","Conferma",,
"Confirmed",,,
"Consolidate the proposals per supplier",,,
"Consume manuf order quantity",,,
"Contact","Contatto",,
"Contact partner","Contatto",,
"Contract/Subscription","Contratto/Abbonamento",,
"Country","Paese",,
"Create interco invoice as validated",,,
"Create interco purchase quotation as requested",,,
"Create interco sale quotation as finalized",,,
"Create purchase counterpart on this status","Creare una controparte di acquisto su questo stato",,
"Create sale counterpart on this status","Creare una controparte di vendita su questo stato",,
"Created by","Creato da",,
"Created by interco","Creato da interco",,
"Created on","Creato su",,
"Cumulated invoiced %","Fatturato cumulato %.",,
"Cumulative qty","Quantità cumulativa",,
"Current date",,,
"Current date + days",,,
"Customer Stock Move to invoice","Cliente Stock Spostare in fattura",,
"Customer deliveries","Consegne dei clienti",,
"Customer deliveries management","Gestione delle consegne dei clienti",,
"Customer delivery","Consegna al cliente",,
"Customs code nomenclature is missing on product %s.","Manca la nomenclatura del codice doganale sulle %s dei prodotti.",,
"DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY","DICHIARAZIONE DI SCAMBI DI MERCI TRA GLI STATI MEMBRI DELLA COMUNITÀ EUROPEA",,
"Date","Data",,
"Date of shipment","Data di spedizione",,
"Declaration of exchanges","Dichiarazione di scambi",,
"Declaration of exchanges of goods","Dichiarazione degli scambi di merci",,
"Declarations of exchanges","Dichiarazioni di scambi",,
"Default estimated date in stock move from purchase order",,,
"Default estimated date in stock move from sale order",,,
"Delivery State","Stato di consegna",,
"Delivery conditions",,,
"Delivery or receipt state","Stato di consegna o di ricezione",,
"Delivery state","Stato di consegna",,
"Description","Descrizione",,
"Direct order","Ordine diretto",,
"Direct order default stock location","Ordine diretto posizione di default delle scorte",,
"Direct order stock location","Posizionamento diretto delle scorte",,
"Display product without proposal",,,
"Don't take in consideration for the stock calcul",,,
"Don't take in consideration on MRP",,,
"Draft","Bozza",,
"Element","Elemento",,
"End date","Data di fine",,
"Entry of stock","Immissione in magazzino",,
"Error : you have exceeded the budget %s for this period","Errore: hai superato il budget %s per questo periodo",,
"Error generating subscription invoice(s): '%s'","Errore nella generazione della/e fattura/e di abbonamento: '%s'.",,
"European declaration of services","Dichiarazione europea dei servizi",,
"Exclude from MRP","Escludi da MRP",,
"Expected realisation date","Data prevista di realizzazione",,
"Expected/Future Quantity","Quantità prevista/successiva",,
"Expedition","Spedizione",,
"Export directory is not configured.","La directory di esportazione non è configurata.",,
"Filters","Filtri",,
"Fiscal year","Anno fiscale",,
"Forecast date","Data di previsione",,
"Forecasted customer invoices","Fatture clienti previste",,
"Forecasted invoice customer account","Conto cliente fattura previsto",,
"Forecasted invoice supplier account","Conto previsionale del fornitore delle fatture",,
"Forecasted supplier invoices","Fatture fornitori previste",,
"Forecasts","Previsioni",,
"Format","Formato",,
"Forwarder","Spedizioniere",,
"Freight carrier mode","Modo di trasporto merci",,
"From Date","Da Data",,
"Future quantity",,,
"Generate Invoice","Genera fattura",,
"Generate all proposals","Genera tutte le proposte",,
"Generate customer deliveries automatically","Generare automaticamente le consegne dei clienti",,
"Generate inc. moves for non storable products","Genera mosse inc. per prodotti non conservabili",,
"Generate inc. moves for storable products","Genera mosse inc. per i prodotti immagazzinabili",,
"Generate invoice from purchase order","Genera fattura dall'ordine di acquisto",,
"Generate invoice from sale order","Genera fattura dall'ordine di vendita",,
"Generate invoice from stock move","Generare la fattura dallo spostamento delle scorte",,
"Generate one invoice per incoming stockMove","Generare una fattura per ogni stock in entrata.",,
"Generate one invoice per outgoing stockMove","Genera una fattura per stock in uscitaMove",,
"Generate out. moves for non storable products","Genera fuori. mosse per prodotti non conservabili",,
"Generate out. moves for storable products","Genera fuori. mosse per i prodotti immagazzinabili",,
"Generate proposal","Genera proposta",,
"Generate purchase orders automatically","Generazione automatica degli ordini di acquisto",,
"Generate single invoice","Genera fattura singola",,
"Generate supplier arrivals automatically","Generare automaticamente gli arrivi dei fornitori",,
"Generate supply chain configurations","Generazione di configurazioni della catena di fornitura",,
"Generate the invoice","Generare la fattura",,
"Generated sale order","Ordine di vendita generato",,
"If true, after allocating quantity for a given stock move we allocate the remaining quantity in others stock moves.",,,
"If true, the requested quantity for reservation will be equal to the quantity of the given sale order line.",,,
"Include element without date","Includi elemento senza data",,
"Include not stock managed product","Includi prodotto non gestito a magazzino",,
"Incorrect product in the stock move %s","Prodotto non corretto nel movimento di magazzino %s",,
"Incoterm","Incoterm",,
"Indicators",,,
"Information","Informazioni",,
"Insurance date credit",,,
"Interco","Interco",,
"Interco from invoice","Interco da fattura",,
"Interco from purchase","Interco da acquisto",,
"Interco from sale","Interco da vendita",,
"Introduction","Introduzione",,
"Invoice","Fattura",,
"Invoice %s type is not filled.","Il tipo di fattura %s non è compilato.",,
"Invoice all","Fatturare tutti",,
"Invoice an advance payment","Fatturare un anticipo",,
"Invoice controlled","Controllo della fattura",,
"Invoice created","Fattura creata",,
"Invoice generated","Fattura generata",,
"Invoice on timetable",,,
"Invoice orders","Ordini di fatturazione",,
"Invoice orders batch type","Tipo di lotto degli ordini di fatturazione",,
"Invoice orders configuration","Configurazione degli ordini di fatturazione",,
"Invoice outgoing stock moves","Movimenti delle scorte in uscita della fattura",,
"Invoice partially stock move",,,
"Invoice selected lines","Fatturare le righe selezionate",,
"Invoiced","Fatturato",,
"Invoiced Qty",,,
"Invoiced periods","Periodi di fatturazione",,
"Invoices","Fatture",,
"Invoicing","Fatturazione",,
"Invoicing Date","Data di fatturazione",,
"Invoicing batch","Lotto di fatturazione",,
"Is ISPM 15 required",,,
"Is amount in %","È l'importo in %.",,
"Is certificate of conformity required","È richiesto il certificato di conformità",,
"Label","Etichetta",,
"Left empty",,,
"Line numberFiscal valueTaker",,,
"Line numberNomenclatureSource or destination countryFiscal valueRegimeNet massSupplementary unitNature of transactionMode of transportDepartmentCountry of originAcquirerProduct codeProduct namePartnerInvoice",,,
"Lines to invoice","Linee da fatturare",,
"LogisticalForm.customerCode","Customer code:",,
"LogisticalForm.customerName","Customer name:",,
"LogisticalForm.date","Date:",,
"LogisticalForm.item",,,
"LogisticalForm.itemDescription","Item description",,
"LogisticalForm.packagingNumber","Packaging number:",,
"LogisticalForm.packingList","Packing list",,
"LogisticalForm.shippingComments","Shipping comments",,
"LogisticalForm.totalNetMass","Total net mass",,
"LogisticalFormLine.numberOfParcels/Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2}","Number of parcels/pallets: {0} - Total gross mass ({1}): {2}",,
"LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","Pallet No. <strong>{0}</strong> - Dimensions (cm): <strong>{1}</strong> - Gross mass ({2}): <strong>{3}</strong>",,
"LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","Parcel No. <strong>{0}</strong> - Dimensions (cm): <strong>{1}</strong> - Gross mass ({2}): <strong>{3}</strong>",,
"LogisticalFormLine.qty","Qty",,
"LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1}","Stock move No. {0} / Ref. No. {1}",,
"MRP","MRP",,
"MRP Type","Tipo MRP",,
"MRP Types","Tipi di MRP",,
"MRP family","Famiglia MRP",,
"MRP forecast","Previsioni MRP",,
"MRP forecasts","Previsioni MRP",,
"MRP move types","Tipi di movimento MRP",,
"MRP number",,,
"Manage advance payments from payment conditions",,,
"Manage stock reservation","Gestire le prenotazioni di magazzino",,
"Mass Cust. Stock Move Invoicing","Cust di massa. Fatturazione Stock Move Invoicing",,
"Mass Suppl. Stock Move Invoicing","Massa Suppl. Fatturazione Stock Move Invoicing",,
"Maturity","Scadenza",,
"Maximum level","Livello massimo",,
"Min qty","Qtà min.",,
"Missing link to sale order line (from sale order id = %s) for stock move line %s","Collegamento mancante alla linea dell'ordine di vendita (dall'id dell'ordine di vendita = %s) per la linea di spostamento delle scorte %s",,
"Missing manuf order quantity",,,
"Missing purchase order with id %s for stock move line %s","Ordine di acquisto mancante con id %s per la linea di movimentazione delle scorte %s",,
"Month","Mese",,
"Move","Spostare",,
"Move date","Data dello spostamento",,
"Move description","Descrizione del movimento",,
"Moves","Spostamenti",,
"Mrp","Mrp",,
"Mrp line","Linea Mrp",,
"MrpList.code","Codice",,
"MrpList.createdOn","Creato su",,
"MrpList.cumulativeQty","Quantità cumulativa",,
"MrpList.endDate","Data di fine",,
"MrpList.forecastDate","Data di previsione",,
"MrpList.forecastsTitle","Previsioni",,
"MrpList.maturityDate","Scadenza",,
"MrpList.maxLevel","Livello massimo",,
"MrpList.minQty","Qtà min.",,
"MrpList.name","Nome",,
"MrpList.parentProductCategory","Categoria del prodotto principale",,
"MrpList.partner","Partner",,
"MrpList.price","Prezzo",,
"MrpList.product","Prodotto",,
"MrpList.productCategoriesTitle","Categorie di prodotti",,
"MrpList.productCategory","Categoria di prodotto",,
"MrpList.productFamiliesTitle","Famiglie di prodotti",,
"MrpList.productFamily","La famiglia",,
"MrpList.productType","Tipo di prodotto",,
"MrpList.productsTitle","Prodotti",,
"MrpList.qty","Qtà",,
"MrpList.relatedTo","Relativo a",,
"MrpList.saleOrdersTitle","Ordini di vendita",,
"MrpList.salePrice","Prezzo di vendita W.T.",,
"MrpList.stockLocation","MrpList.stockLocation",,
"MrpList.title","Pianificazione dei requisiti materiali",,
"MrpList.totalATI","Totale A.T.I.T.T.I.",,
"MrpList.totalWT","Totale W.T.",,
"MrpList.type","Tipo",,
"MrpList.unit","Unità",,
"MrpWeeks.createdOn","Creato su",,
"MrpWeeks.endDate","Data di fine",,
"MrpWeeks.maxLevel","Livello massimo",,
"MrpWeeks.product","Prodotto",,
"MrpWeeks.stockLocation","MrpWeeks.stockLocation",,
"MrpWeeks.title","Pianificazione dei requisiti materiali",,
"MrpWeeks.unit","Unità",,
"MrpWeeks.week","Settimana",,
"Name","Nome",,
"Nbr of days","Numero di giorni",,
"No default supplier is defined for the product %s","Non è definito un fornitore predefinito per il prodotto %s",,
"No delivery stock move to generate for this purchase order","Nessun movimento di stock di consegna da generare per questo ordine di acquisto",,
"No delivery stock move to generate for this sale order","Nessun movimento di magazzino di consegna per generare per questo ordine di vendita",,
"No invoice was generated","Non è stata generata alcuna fattura",,
"No move type found for element : %s","Nessun tipo di spostamento trovato per l'elemento : %s",,
"No stock location valid. Please uncheck the chosen stock location 'is not in MRP'.",,,
"No stockMoveLine remains to invoice",,,
"Not enough quantity are available for reservation for product %s (%s)","Non sono disponibili quantità sufficienti per la prenotazione del prodotto %s (%s)",,
"Not invoiced",,,
"Note","Nota",,
"Number of Product per Accounting Family",,,
"Number of Product per Category","Numero di prodotti per categoria",,
"Number of days","Numero di giorni",,
"OK","OK",,
"Operation choice","Operazione scelta",,
"Order %s","Ordine %s",,
"Order invoicing report:","Rapporto sulla fatturazione degli ordini:",,
"Order up to date","Ordine aggiornato",,
"Order(s) processed","Ordine(i) elaborato(i)",,
"Origin","Origine",,
"Origins","Origini",,
"Out of stock","Esaurito",,
"Outgoing stock move invoicing report:","Rapporto sulla fatturazione dei movimenti di magazzino in uscita:",,
"PFP Status",,,
"PO line","Linea PO",,
"Packing list","Lista d'imballaggio",,
"Parent Stock location",,,
"Parent line","Linea Genitore",,
"Partially invoiced",,,
"Partner","Partner",,
"Partner is missing on stock move %s.","Partner è mancante in movimento di magazzino %s.",,
"Payment condition","Condizioni di pagamento",,
"Payment mode","Modalità di pagamento",,
"Percentage",,,
"Period","Periodo",,
"Picking Order Info","Informazioni sull'ordine di prelievo",,
"Planned stock move lines",,,
"Please configure the advance payment account for the company %s","Si prega di configurare il conto di pagamento anticipato per l'azienda %s",,
"Please configure the advance payment product","Si prega di configurare il prodotto di pagamento anticipato",,
"Please configure the sale order invoicing product","Configurare il prodotto di fatturazione dell'ordine di vendita",,
"Please confirm the sale order before invoicing.","Si prega di confermare l'ordine di vendita prima della fatturazione.",,
"Please do not enter negative quantity for reservation.",,,
"Please enter amount to invoice.",,,
"Please generate a stock move for this sale order before modifying allocated quantity.","Si prega di generare un movimento di magazzino per questo ordine di vendita prima di modificare la quantità assegnata.",,
"Please select an element to run calculation","Selezionare un elemento per eseguire il calcolo",,
"Please uncheck picking order edited box from this stock move from Cust. Shipment to prepare menu entry.",,,
"Please, select a currency for the order %s","Per favore, seleziona una valuta per l'ordine %s.",,
"Please, select a supplier for the line %s","Selezionare un fornitore per la linea %s.",,
"Print","Stampa",,
"Print (list)","Stampa (elenco)",,
"Print (weekly breakdown)","Stampa (suddivisione settimanale)",,
"Product","Prodotto",,
"Product Accounting Family",,,
"Product Category","Categoria di prodotto",,
"Product Type","Tipo di prodotto",,
"Product categories","Categorie di prodotti",,
"Product families","Famiglie di prodotti",,
"Product is missing.","Prodotto mancante.",,
"Product launches/withdrawal each month","Lancio/ritiro dei prodotti ogni mese",,
"Product stock for %s is not enough for availability request",,,
"Product type","Tipo di prodotto",,
"Product type distribution","Distribuzione del tipo di prodotto",,
"Products","Prodotti",,
"Products DB 1","Prodotti DB 1",,
"Products Details","Dettagli Prodotti",,
"Projected Stock",,,
"Projected stock",,,
"Proposal","Proposta",,
"Proposal generated","Proposta generata",,
"Proposal select","Selezione proposta",,
"Purchase order","Ordine d'acquisto",,
"Purchase order line","Linea d'ordine d'acquisto",,
"Purchase order or sale order without estimated delivery date and manufacturing order without planned date. In this case, we use the MRP start date (today)","Ordine di acquisto o di vendita senza data di consegna prevista e ordine di produzione senza data prevista. In questo caso, usiamo la data di inizio del MRP (oggi).",,
"Purchase order quantity",,,
"Purchase order without incoming stock move",,,
"Purchase order without stock move",,,
"Purchase orders","Ordini d'acquisto",,
"Purchase proposal","Proposta d'acquisto",,
"Purchases orders","Ordini d'acquisto",,
"Qty","Qtà",,
"Qty to invoice","Qtà da fatturare",,
"Quantity cannot be lower than already delivered quantity on detail line %s.","La quantità non può essere inferiore alla quantità già consegnata nella riga di dettaglio %s.",,
"Quantity requested",,,
"Real Qty",,,
"Real quantity",,,
"Real/Current Quantity","Quantità Reale/Corrente",,
"Receipt state","Stato di ricezione",,
"Recovered tax","Imposta recuperata",,
"Ref","Rif",,
"Related to","Relativo a",,
"Related to select","Relativo alla selezione",,
"Remaining Qty",,,
"Requested reserved qty","Richiesto qtà riservata qtà",,
"Requested reserved quantity",,,
"Reservation date time","Data di prenotazione",,
"Reserved quantity",,,
"Reserved stock move lines","Linee riservate per lo spostamento delle scorte",,
"Result","Risultato",,
"Results","Risultati",,
"Reverse move date","Data dello spostamento inverso",,
"Run accounting cut-off","Taglio della contabilità di esercizio",,
"Run calculation","Calcolo della corsa",,
"SO line","Linea SO",,
"SO schedule line","Linea di orario SO",,
"SO schedule lines","Linee di programmazione SO",,
"Sale Batch","Lotto di vendita",,
"Sale Order",,,
"Sale batches","Lotti di vendita",,
"Sale forecast","Previsioni di vendita",,
"Sale order","Ordine di vendita",,
"Sale order line","Linea d'ordine di vendita",,
"Sale order quantity",,,
"Sale order without outgoing stock move",,,
"Sale order without stock move",,,
"Sale orders","Ordini di vendita",,
"Sales","Vendite",,
"Sales forecast","Previsioni di vendita",,
"Sales order","Ordine di vendita",,
"Sales order line","Linea d'ordine di vendita",,
"Sales orders","Ordini di vendita",,
"Salesperson or buyer set","Salesperson o insieme del compratore",,
"Salespersons","Salesponsonsons",,
"Schedule line list","Elenco delle linee di programma",,
"See budget distribution lines",,,
"See projected stock",,,
"Select supplier partner","Selezionare il partner fornitore",,
"Select the lines to invoice",,,
"Select timetables to invoice",,,
"Seq.","Seq.",,
"Sequence to order MRP results","Sequenza per ordinare i risultati MRP",,
"Shipment mode","Modalità di spedizione",,
"Specific package","Pacchetto specifico",,
"Standard","Standard",,
"Standard delay (days)","Ritardo standard (giorni)",,
"Status","Stato",,
"Status considered to filter a purchase order",,,
"Status considered to filter a sale order",,,
"Statuses to take into account","Statuti da prendere in considerazione",,
"Stock","Stock",,
"Stock details",,,
"Stock details by product",,,
"Stock location","Ubicazione delle scorte",,
"Stock location is missing for the purchase order %s.","Per l'ordine d'acquisto %s manca l'ubicazione delle scorte.",,
