"key","message","comment","context"
"${fullName} plan. st. move","${fullName} plan. st. move",,
"${product.fullName} plan. st. move",,,
"${product.fullName} real st. move",,,
"${product.fullName} reserved",,,
"%","%",,
"%d order invoiced successfully,","%d order succesvol gefactureerd,.",,
"%d orders invoiced successfully,","%d orders succesvol gefactureerd,.",,
"%d outgoing stock move processed successfully,","%d uitgaande voorraad verhuizing succesvol verwerkt,.",,
"%d outgoing stock moves processed successfully,","%d uitgaande voorraad verhuist met succes verwerkt,.",,
"%s please configure a virtual supplier stock location for the company %s","%s gelieve een virtuele leveranciersplaats voor de voorraad van het bedrijf te configureren %s",,
"%s purchase order",,,
"%s requested reserved",,,
"%s sale order",,,
"%s stock location",,,
"A supplier partner must be selected","Er moet een leverancierspartner worden geselecteerd",,
"A.T.I.","A.T.I.",,
"Accepted Credit","Geaccepteerd krediet",,
"Accounting Family Dashboard",,,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Accounting cut off generation report :","Verslag over de boekhoudkundige afsluiting van de productie :",,
"Accounting cut-off","Afsluiting van de boekhouding",,
"Accounting cut-off configuration","Afsluitconfiguratie van de boekhouding",,
"Action","Actie",,
"Actions","Acties",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Toegewezen Qty",,
"Allocated qty","Toegewezen qty",,
"Allow Subscriptions for Sale orders","Abonnementen voor verkooporders toestaan",,
"Allow complete manually sale order","Sta volledige handmatige verkooporder toe",,
"Allow finish manually purchase order","Sta toe om de bestelling handmatig af te ronden",,
"Allow timetable invoicing","Facturering van de dienstregeling toestaan",,
"Amount","Bedrag",,
"Amount invoiced W.T.","Bedrag gefactureerd W.T.",,
"Amount remaining to use","Resterend bedrag te gebruiken",,
"Amount to invoice","Bedrag op factuur",,
"An active stock move (%s) already exists for the sale order %s.","Een actieve voorraadverplaatsing (%s) bestaat al voor de verkooporder %s.",,
"An invoice not canceled already exists for the incoming stock move %s","Er bestaat al een niet geannuleerde factuur voor de inkomende voorraadverplaatsing %s",,
"An invoice not canceled already exists for the outgoing stock move %s","Er bestaat al een niet geannuleerde factuur voor de uitgaande voorraadmutatie %s",,
"Analytic distribution lines","Analytische distributielijnen",,
"Analytic distribution template","Sjabloon voor de analytische distributie",,
"Analytic move lines","Analytische bewegingslijnen",,
"App Supplychain","App Supplychain",,
"Archived","Gearchiveerd",,
"Are you sure you want generate all proposals ?","Weet u zeker dat u alle voorstellen wilt genereren?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","Weet u zeker dat u de berekening wilt uitvoeren? De berekening kan veel tijd in beslag nemen.",,
"At least one sale order line must be selected","Er moet minstens één verkooporderregel worden geselecteerd",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?",,,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Automatisch voorraad toewijzen bij ontvangst",,
"Auto request reserved qty",,,
"Availability requests","Beschikbaarheidsaanvragen",,
"Available stock","Beschikbare voorraad",,
"Batches","Batches",,
"Batchs","Partijen",,
"Block deallocation on availability request",,,
"Browse stock location's level",,,
"Budget","Begroting",,
"Budget Distribution","Budgetverdeling",,
"Budget amount available",,,
"Budget distribution",,,
"Budget distributions",,,
"Building quantity",,,
"Buyers","Kopers",,
"Calculation","Berekening",,
"Calculation End Date",,,
"Calculation Start Date",,,
"Calculation ended","Berekening beëindigd",,
"Calculation in progress","Berekening in uitvoering",,
"Calculation started","Berekening gestart",,
"Can't remove delivered detail line %s.","Kan geleverde detaillijn %s niet verwijderen.",,
"Cancel",,,
"Cancel reason on changing sale order","Reden voor het wijzigen van de verkooporder annuleren",,
"Cancel stock allocation ?","Voorraadtoewijzing annuleren ?",,
"Cancelled",,,
"Carrier","Drager",,
"Change allocated qty","Wijziging toegewezen qty",,
"Change requested reserved qty","Wijziging gevraagd gereserveerde qty",,
"Change reserved qty","Wijziging gereserveerd qty",,
"Check stocks in a sale order","Voorraden controleren in een verkooporder",,
"Client blocked : maximal accepted credit exceeded.","Cliënt geblokkeerd: maximaal aanvaard krediet overschreden.",,
"Code","Code",,
"Comment",,,
"Comments","Commentaar",,
"Committed amount","Vastgelegd bedrag",,
"Committed total amount",,,
"Company","Bedrijf",,
"Configuration","Configuratie",,
"Confirm","Bevestigen",,
"Confirm Purchase order generation","Bevestig het genereren van inkooporders",,
"Confirmation","Bevestiging",,
"Confirmed",,,
"Consolidate the proposals per supplier",,,
"Consume manuf order quantity",,,
"Contact","Contact",,
"Contact partner","Contactpersoon",,
"Contract/Subscription","Contract/abonnement",,
"Country","Land",,
"Create interco invoice as validated",,,
"Create interco purchase quotation as requested",,,
"Create interco sale quotation as finalized",,,
"Create purchase counterpart on this status","Creëer een aankoop tegenhanger op deze status",,
"Create sale counterpart on this status","Creëer verkoop tegenhanger op deze status",,
"Created by","Gemaakt door",,
"Created by interco","Gemaakt door interco",,
"Created on","Gemaakt op",,
"Cumulated invoiced %","Gecumuleerd gefactureerd %",,
"Cumulative min qty",,,
"Cumulative qty","Cumulatief qty",,
"Current date",,,
"Customer Stock Move to invoice","Klant Voorraad Verplaatsen naar factuur",,
"Customer deliveries","Leveringen aan klanten",,
"Customer deliveries management","Beheer van de leveringen aan klanten",,
"Customer delivery","Levering aan de klant",,
"Customs code nomenclature is missing on product %s.","Douanenomenclatuur ontbreekt op product %s.",,
"DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY","AANGIFTE VAN HET GOEDERENVERKEER TUSSEN DE LIDSTATEN VAN DE EUROPESE GEMEENSCHAP",,
"Date","Datum",,
"Date of shipment","Datum van verzending",,
"Declaration of exchanges","Verklaring van uitwisseling",,
"Declaration of exchanges of goods","Aangifte van het goederenverkeer",,
"Declarations of exchanges","Verklaringen van uitwisselingen",,
"Default estimated date in stock move from sale order",,,
"Delivery State","Staat van levering",,
"Delivery conditions",,,
"Delivery or receipt state","Leverings- of ontvangststatus",,
"Delivery state","Leveringstoestand",,
"Description","Beschrijving",,
"Direct order","Directe bestelling",,
"Direct order default stock location","Directe bestelling standaard voorraadlocatie",,
"Direct order stock location","Directe ordervoorraad locatie",,
"Display product without proposal",,,
"Don't take in consideration for the stock calcul",,,
"Don't take in consideration on MRP",,,
"Draft","Ontwerp",,
"Element","Element",,
"End date","Einddatum",,
"Entry of stock","Invoer van voorraad",,
"Error : you have exceeded the budget %s for this period","Fout: u heeft het budget %s voor deze periode overschreden",,
"Error generating subscription invoice(s): '%s'","Fout bij het genereren van een of meer abonnementsfacturen: '%s'.",,
"European declaration of services","Europese verklaring van diensten",,
"Exclude from MRP","Uitgesloten van MRP",,
"Expected realisation date","Verwachte realisatiedatum",,
"Expected/Future Quantity","Verwachte/toekomstige hoeveelheid",,
"Expedition","Expeditie",,
"Export directory is not configured.","Exporteer directory is niet geconfigureerd.",,
"Filters","Filters",,
"Fiscal year","Boekjaar",,
"Forecast date","Prognose datum",,
"Forecasted customer invoices","Voorspelde facturen van klanten",,
"Forecasted invoice customer account","Voorspelde factuur klantenrekening",,
"Forecasted invoice supplier account","Verwachte factuur leveranciersaccount",,
"Forecasted supplier invoices","Voorspelde leveranciersfacturen",,
"Forecasts","Voorspellingen",,
"Format","Formaat",,
"Forwarder","Expediteur",,
"Freight carrier mode","Vrachtvervoerder modus",,
"From Date","Vanaf datum",,
"Future quantity",,,
"Generate Invoice","Factuur genereren",,
"Generate all proposals","Genereer alle voorstellen",,
"Generate customer deliveries automatically","Automatisch klantenleveringen genereren",,
"Generate inc. moves for non storable products","Genereer inc. verhuizingen voor niet-opslagproducten",,
"Generate inc. moves for storable products","Genereer inc. bewegingen voor producten die kunnen worden opgeslagen",,
"Generate invoice from purchase order","Genereer een factuur van de aankooporder",,
"Generate invoice from sale order","Factuur genereren uit verkooporder",,
"Generate invoice from stock move","Genereer een factuur op basis van een verhuizing uit voorraad",,
"Generate one invoice per incoming stockMove","Genereer één factuur per inkomende voorraadVerplaatsing",,
"Generate one invoice per outgoing stockMove","Genereer één factuur per uitgaande voorraadVerplaatsing",,
"Generate out. moves for non storable products","Genereer bewegingen voor niet-opbergbare producten",,
"Generate out. moves for storable products","Genereer uit. verhuizingen voor opslagproducten",,
"Generate proposal","Voorstel genereren",,
"Generate purchase orders automatically","Automatisch inkooporders genereren",,
"Generate single invoice","Genereer één factuur",,
"Generate supplier arrivals automatically","Genereer automatisch aankomsten van leveranciers",,
"Generate supply chain configurations","Genereer supply chain configuraties",,
