"key","message","comment","context"
"${fullName} plan. st. move","${fullName} plan. st. move",,
"${product.fullName} plan. st. move",,,
"${product.fullName} real st. move",,,
"${product.fullName} reserved",,,
"%","%",,
"%d order invoiced successfully,","%d zamówienie zafakturowane pomyślnie.",,
"%d orders invoiced successfully,","%d zamówień zafakturowanych pomyślnie.",,
"%d outgoing stock move processed successfully,","%d wychodzący ruch zapasów przetworzony pomyślnie,.",,
"%d outgoing stock moves processed successfully,","%d wychodzące ruchy zapasów przetworzone pomyślnie, %d wychodzące ruchy zapasów przetworzone pomyślnie.",,
"%s please configure a virtual supplier stock location for the company %s","%s proszę skonfigurować wirtualną lokalizację zapasów dostawcy dla firmy %s",,
"%s purchase order",,,
"%s requested reserved",,,
"%s sale order",,,
"%s stock location",,,
"A supplier partner must be selected","Należy wybrać dostawcę",,
"A.T.I.","A.T.I.",,
"Accepted Credit","Akceptacja kredytu",,
"Accounting Family Dashboard",,,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Accounting cut off generation report :","Sprawozdanie dotyczące wyłączeń księgowych :",,
"Accounting cut-off","Zakończenie księgowości",,
"Accounting cut-off configuration","Konfiguracja wyłączeń księgowych",,
"Action","Działanie",,
"Actions","Działania",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Przydzielone Qty",,
"Allocated qty","Przydzielona ilość",,
"Allow Subscriptions for Sale orders","Umożliwienie subskrypcji na zamówienia sprzedaży",,
"Allow complete manually sale order","Pozwól na ręczną realizację zamówienia sprzedaży",,
"Allow finish manually purchase order","Pozwól na ręczne wykończenie zamówienia zakupu",,
"Allow timetable invoicing","Umożliwienie fakturowania rozkładu jazdy",,
"Amount","Kwota",,
"Amount cannot be superior to the order's total excluding taxes",,,
"Amount invoiced W.T.","Kwota zafakturowana W.T.",,
"Amount remaining to use","Kwota pozostała do wykorzystania",,
"Amount to invoice","Kwota do faktury",,
"An active stock move (%s) already exists for the sale order %s.","Aktywny ruch akcji (%s) już istnieje dla zamówienia sprzedaży %s.",,
"An invoice not canceled already exists for the incoming stock move %s","Faktura nie została już anulowana dla przychodzącego ruchu zapasów %s",,
"An invoice not canceled already exists for the outgoing stock move %s","Nie anulowana faktura już istnieje dla ruchu wychodzącego %s",,
"Analytic distribution lines","Linie dystrybucji analitycznej",,
"Analytic distribution template","Szablon dystrybucji analitycznej",,
"Analytic move lines","Analityczne linie ruchu",,
"App Supplychain","App Supplychain",,
"Archived","Zarchiwizowane",,
"Are you sure you want generate all proposals ?","Czy na pewno chcesz wygenerować wszystkie propozycje ?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","Czy na pewno chcesz przeprowadzić obliczenia? Obliczenia mogą trwać długo.",,
"At least one sale order line must be selected","Należy wybrać co najmniej jedną linię zamówienia sprzedaży",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?",,,
"Auto allocate during an availability request",,,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Automatyczne przydzielanie zapasów przy odbiorze",,
"Auto request reserved qty",,,
"Availability requests","Wnioski o dostępność",,
"Available",,,
"Available status",,,
"Available stock","Dostępne zapasy",,
"Batch",,,
"Batches","Partie",,
"Batchs","Partie",,
"Block deallocation on availability request",,,
"Budget","Budżet",,
"Budget Distribution","Podział budżetu",,
"Budget amount available",,,
"Budget distribution",,,
"Budget distributions",,,
"Building quantity",,,
"Buyers","Kupujący",,
"Calculation","Obliczenia",,
"Calculation End Date",,,
"Calculation Start Date",,,
"Calculation ended","Obliczenia zakończone",,
"Calculation in progress","Obliczenia w toku",,
"Calculation started","Rozpoczęte obliczenia",,
"Can't remove delivered detail line %s.","Nie można usunąć dostarczonej linii szczegółów %s.",,
"Cancel",,,
"Cancel reason on changing sale order","Anuluj powód zmiany zamówienia sprzedaży",,
"Cancel stock allocation ?","Anulowanie przydziału zapasów?",,
"Cancelled",,,
"Carrier","Przewoźnik",,
"Change allocated qty","Zmiana przydzielona ilość",,
"Change requested reserved qty","Zmiana żądanej zastrzeżonej ilości",,
"Change reserved qty","Zmiana zastrzeżona ilość",,
"Check stocks in a sale order","Sprawdź zapasy w zamówieniu sprzedaży",,
"Client blocked : maximal accepted credit exceeded.","Klient zablokowany: przekroczony maksymalny zaakceptowany kredyt.",,
"Code","Kod",,
"Comment",,,
"Comments","Komentarze",,
"Committed amount","Kwota przeznaczona na zobowiązania",,
"Committed total amount",,,
"Company","Firma",,
"Complete sale order when all has been invoiced",,,
"Configuration","Konfiguracja",,
"Confirm","Potwierdź",,
"Confirm Purchase order generation","Potwierdź wygenerowanie zamówienia zakupu",,
"Confirmation","Potwierdzenie",,
"Confirmed",,,
"Consolidate the proposals per supplier",,,
"Consume manuf order quantity",,,
"Contact","Kontakt",,
"Contact partner","Kontakt z partnerem",,
"Contract/Subscription","Umowa/Prenumerata",,
"Country","Kraj",,
"Create interco invoice as validated",,,
"Create interco purchase quotation as requested",,,
"Create interco sale quotation as finalized",,,
"Create purchase counterpart on this status","Utwórz odpowiednik zakupu na tym statusie",,
"Create sale counterpart on this status","Tworzenie odpowiednika sprzedaży dla tego statusu",,
"Created by","Stworzony przez",,
"Created by interco","Stworzone przez interco",,
"Created from SOP",,,
"Created manually",,,
"Created on","Utworzony na",,
"Cumulated invoiced %","Skumulowane zafakturowane %",,
"Cumulative qty","Łączna ilość",,
"Current date",,,
"Current date + days",,,
"Customer Stock Move to invoice","Stan magazynowy Klienta Przejście na fakturę",,
"Customer deliveries","Dostawy do klientów",,
"Customer deliveries management","Zarządzanie dostawami do klientów",,
"Customer delivery","Dostawa do klienta",,
"Customs code nomenclature is missing on product %s.","Brak jest nomenklatury kodu celnego w % produktów.",,
"DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY","DEKLARACJA WYMIANY TOWAROWEJ MIĘDZY PAŃSTWAMI CZŁONKOWSKIMI WSPÓLNOTY EUROPEJSKIEJ",,
"Date","Data",,
"Date of shipment","Data przemieszczenia",,
"Declaration of exchanges","Deklaracja wymiany informacji",,
"Declaration of exchanges of goods","Zgłoszenie wymiany towarów",,
"Declarations of exchanges","Deklaracje wymiany",,
"Default estimated date in stock move from purchase order",,,
"Default estimated date in stock move from sale order",,,
"Delivery State","Państwo dostawy",,
"Delivery conditions",,,
"Delivery or receipt state","Stan doręczenia lub odbioru",,
"Delivery state","Stan dostawy",,
"Description","Opis",,
"Direct order","Zamówienie bezpośrednie",,
"Direct order default stock location","Bezpośrednie zamówienie domyślna lokalizacja zapasów",,
"Direct order stock location","Bezpośrednie miejsce składowania zamówień",,
"Display product without proposal",,,
"Don't take in consideration for the stock calcul",,,
"Don't take in consideration on MRP",,,
"Draft","Wstępny projekt",,
"Edited by user",,,
"Element","Element",,
"End date","Data końcowa",,
"Entry of stock","Wprowadzenie zapasów",,
"Error : you have exceeded the budget %s for this period","Błąd: przekroczyłeś % budżetu na ten okres",,
"Error generating subscription invoice(s): '%s'","Błąd generujący fakturę(-y) subskrypcyjną(-e): %s",,
"European declaration of services","Europejska deklaracja usług",,
"Exclude from MRP","Wyłączyć z MRP",,
"Expected realisation date","Przewidywana data realizacji",,
"Expected/Future Quantity","Przewidywana/przyszła Ilość",,
"Expedition","Ekspedycja",,
"Export directory is not configured.","Katalog eksportu nie jest skonfigurowany.",,
"Filters","Filtry",,
"Fiscal year","Rok podatkowy",,
"Forecast date","Data prognozy",,
"Forecasted customer invoices","Prognozowane faktury dla klientów",,
"Forecasted invoice customer account","Przewidywane konto klienta na fakturze",,
"Forecasted invoice supplier account","Rachunek dostawcy faktur prognozowanych",,
"Forecasted supplier invoices","Prognozowane faktury dla dostawców",,
"Forecasts","Prognozy",,
"Format","Format",,
"Forwarder","Spedytor",,
"Freight carrier mode","Tryb przewoźnika towarowego",,
"From Date","Od daty",,
"Future quantity",,,
"Generate Invoice","Generowanie faktury",,
"Generate all proposals","Generowanie wszystkich propozycji",,
"Generate customer deliveries automatically","Automatyczne generowanie dostaw dla klientów",,
"Generate inc. moves for non storable products","Generowanie ruchów inc. dla produktów niezdatnych do przechowywania",,
"Generate inc. moves for storable products","Generowanie ruchów inc. dla produktów magazynowych",,
"Generate invoice from purchase order","Generowanie faktury z zamówienia zakupu",,
"Generate invoice from sale order","Generowanie faktury z zamówienia sprzedaży",,
"Generate invoice from stock move","Generowanie faktur z ruchu zapasów",,
"Generate one invoice per incoming stockMove","Generowanie jednej faktury za każdy przychodzący magazynMove",,
