"key","message","comment","context"
"${fullName} plan. st. move","Plano de ação de $$$fullName. st. move",,
"${product.fullName} plan. st. move",,,
"${product.fullName} real st. move",,,
"${product.fullName} reserved",,,
"%","%",,
"%d order invoiced successfully,","%d ordem facturada com sucesso,",,
"%d orders invoiced successfully,","%d ordens faturadas com sucesso,",,
"%d outgoing stock move processed successfully,","%d movimento de saída de estoque processado com sucesso,",,
"%d outgoing stock moves processed successfully,","%d movimentos de saída de estoque processados com sucesso,",,
"%s please configure a virtual supplier stock location for the company %s","%s por favor configure uma localização virtual do estoque do fornecedor para a empresa %s",,
"%s purchase order",,,
"%s requested reserved",,,
"%s sale order",,,
"%s stock location",,,
"A supplier partner must be selected","Um parceiro fornecedor deve ser selecionado",,
"A.T.I.","A.T.I.",,
"Accepted Credit","Crédito Aceite",,
"Accounting Family Dashboard",,,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Accounting cut off generation report :","Contabilidade cortar a geração de relatórios :",,
"Accounting cut-off","Corte de contas",,
"Accounting cut-off configuration","Configuração de corte de contas",,
"Action","Ação",,
"Actions","Ações",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Qtd. atribuída",,
"Allocated qty","Quantidade atribuída",,
"Allow Subscriptions for Sale orders","Permitir subscrições para ordens de venda",,
"Allow complete manually sale order","Permitir concluir manualmente a ordem de venda",,
"Allow finish manually purchase order","Permitir terminar manualmente o pedido",,
"Allow timetable invoicing","Permitir faturamento de horários",,
"Amount","Montante",,
"Amount invoiced W.T.","Montante faturado W.T.",,
"Amount remaining to use","Quantidade remanescente a utilizar",,
"Amount to invoice","Montante da fatura",,
"An active stock move (%s) already exists for the sale order %s.","Um movimento de estoque ativo (%s) já existe para a ordem de venda %s.",,
"An invoice not canceled already exists for the incoming stock move %s","Já existe uma fatura não cancelada para o movimento de entrada de estoque %s",,
"An invoice not canceled already exists for the outgoing stock move %s","Já existe uma fatura não cancelada para o movimento de saída de estoque %s",,
"Analytic distribution lines","Linhas de distribuição analíticas",,
"Analytic distribution template","Modelo de distribuição analítica",,
"Analytic move lines","Linhas de movimento analítico",,
"App Supplychain","App Supplychain",,
"Archived","Arquivado",,
"Are you sure you want generate all proposals ?","Tens a certeza que queres gerar todas as propostas?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","Tens a certeza que queres executar o cálculo? O cálculo pode demorar muito tempo.",,
"At least one sale order line must be selected","Pelo menos uma linha de ordem de venda deve ser selecionada",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?",,,
"Auto allocate during an availability request",,,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Alocação automática de estoque na entrada",,
"Auto request reserved qty",,,
"Availability requests","Solicitações de disponibilidade",,
