"key","message","comment","context"
"${fullName} plan. st. move","${fullName} 计划移库",,
"${product.fullName} plan. st. move","${product.fullName} 计划移库",,
"${product.fullName} real st. move","${product.fullName} 实际移库",,
"${product.fullName} reserved","${product.fullName} 预留",,
"%d order invoiced successfully,","%d 订单已成功开具发票,",,
"%d orders invoiced successfully,","%d 订单已成功开具发票,",,
"%d outgoing stock move processed successfully,","%d 出库单已成功处理,",,
"%d outgoing stock moves processed successfully,","%d 出库单已成功处理,",,
"%s : The advance payment generation failed. Please configure the bank details for the company %s and the associated payment mode %s either on the payment mode side or this Sale order %s record (hidden field).","%s : 预付款生成失败。请为公司%s和关联的支付方式%s配置银行信息，可以在支付方式设置或此销售订单%s记录中（隐藏字段）进行配置。",,
"%s blocked : maximal accepted credit exceeded for %s.","%s已被阻止：最大接受信用额度已超出%s。",,
"%s please configure a virtual supplier stock location for the company %s","%s请为公司%s配置一个虚拟供应商库存位置",,
"%s purchase order","%s采购订单",,
"%s requested reserved","%s请求预留",,
"%s sale order","%s销售订单",,
"%s stock location","%s库存位置",,
"A list of all product categories for which to run the batch (children categories are automatically included). All products will be processed if this list is left empty (note that the batch may take a long time to run if you have a lot of products).","要运行批处理的所有产品类别的列表（子类别将自动包含）。如果此列表为空，则将处理所有产品（请注意，如果您有大量产品，批处理可能需要很长时间）。",,
"A list of sale order lines that will be processed. The lines that can be selected are the ones conforming to the following conditions :\nProduct is storable\nProduct is managed in stock\nProduct is not excluded from mrp\nSale order/quotation has the same stockLocation or a subLocation\nIf MPS, product must be a finished product\nDelivered quantity of the line must be lower than total quantity\nThe line must conform to one or several of the mrp move types","要处理的销售订单行列表。可以选择符合以下条件的行：\n产品可存储\n产品在库存中管理\n产品未从 MRP 中排除\n销售订单/报价具有相同的库存位置或子位置\n如果是 MPS，产品必须是成品\n行的交货数量必须低于总数量\n行必须符合一个或多个 MRP 移动类型",,
"A supplier partner must be selected","必须选择一个供应商",,
"Accepted Credit","接受的信用额度",,
"Account configuration","账户配置",,
"Accounting Batch","会计批处理",,
"Accounting Family Dashboard","会计科目仪表板",,
"Accounting Family sale turnover (Excl. Tax) per month","每月不含税销售周转额按会计科目",,
"Accounting cut off generation report :","会计截止生成报告：",,
"Action","操作",,
"Actions","操作",,
"Activate partial invoicing for incoming moves","为入库单激活部分开票",,
"Activate partial invoicing for outgoing moves","为出库单激活部分开票",,
"Add to cart","添加到购物车",,
"All invoices have been generated for this sale order.","此销售订单的所有发票已生成。",,
"Allocated Qty","分配数量",,
"Allocated qty","分配数量",,
"Allow Subscriptions for Sale orders","允许销售订单中的订阅",,
"Allow complete manually sale order","允许手动完成销售订单",,
"Allow finish manually purchase order","允许手动完成采购订单",,
"Allow timetable invoicing","允许时间表开票",,
"Amount","金额",,
"Amount cannot be superior to the order's total excluding taxes","金额不能超过订单的总金额（不含税）",,
"Amount invoiced W.T.","已开票金额（不含税）",,
"Amount not invoiced","未开票金额",,
"Amount remaining to use","剩余可用金额",,
"Amount to invoice","待开票金额",,
"An active stock move (%s) already exists for the sale order %s.","销售订单%s已经存在一个活动的移库(%s)。",,
"An invoice at status draft or validated is linked to the stock move %s. Please contact the invoicing/accounting department before any changes.","移库%s已链接到状态为草稿或已验证的发票。请在进行任何更改之前联系财务/会计部门。",,
"An invoice not canceled already exists for the incoming stock move %s","入库单%s已经存在一个未取消的发票",,
"An invoice not canceled already exists for the outgoing stock move %0","出库单%s已经存在一个未取消的发票",,
"Analytic Move Line","分析会计行",,
"Analytic distribution lines","分析会计分配行",,
"Analytic distribution template","分析会计分配模板",,
"Analytic move line","分析会计行",,
"Analytic move lines","分析会计行",,
"Analytics","分析",,
"App","应用",,
"App Supplychain","供应链应用",,
"App supplychain","供应链应用",,
"Archived","已归档",,
"Are you sure you want to run the calculation ? Calculation can take a long time.","您确定要运行计算吗？计算可能需要很长时间。",,
"Associated estimated delivery mrp line","关联的预计交货 MRP 行",,
