"key","message","comment","context"
"%",,,"resources/domains/SaleOrderScheduleLine.xml:13"
"Amount invoiced",,,"resources/domains/SaleOrderLine.xml:16"
"Amount remaining to invoice",,,"resources/domains/SaleOrder.xml:15"
"Amount to invoice",,,"resources/domains/SaleOrderScheduleLine.xml:12"
"Associated invoice lines",,,"resources/domains/SaleOrderLine.xml:20"
"Category",,,"resources/views/Menu.xml:18"
"Category Dashboard",,,"resources/views/Menu.xml:30"
"Category Db",,,"resources/views/Menu.xml:21"
"Created by",,,"resources/views/SaleBatch.xml:22"
"Created on",,,"resources/views/SaleBatch.xml:21"
"Cumulated invoiced %",,,"resources/domains/SaleOrderScheduleLine.xml:15"
"Date of shipment",,,"resources/domains/SaleOrder.xml:11"
"Description",,,"resources/views/SaleBatch.xml:26"
"Draft invoice N days after order validation",,,"resources/views/Selects.xml:11"
"Family",,,"resources/views/Menu.xml:24"
"Family Dashboard",,,"resources/views/Dashboard.xml:14
resources/views/Dashboard.xml:18
resources/views/Menu.xml:35"
"Family Db",,,"resources/views/Menu.xml:27"
"Family sale turnover (Excl. Tax) per month",,,"resources/views/ProductFamily.xml:13"
"From Date",,,"resources/views/Charts.xml:75"
"Invoice",,,"resources/domains/SaleOrderScheduleLine.xml:17
resources/domains/StockMove.xml:13"
"Invoice controlled",,,"resources/domains/SaleOrderLine.xml:24"
"Invoiced ?",,,"resources/domains/SaleOrderLine.xml:15"
"Invoicing",,,"resources/views/Selects.xml:15"
"Invoicing Date",,,"resources/domains/SaleOrderLine.xml:12"
"Invoicing batch",,,"resources/views/SaleBatch.xml:23"
"Invoicing trigger",,,"resources/domains/SaleOrder.xml:14"
"Invoicing type",,,"resources/domains/SaleOrder.xml:12"
"Linked invoices",,,"resources/domains/SaleOrder.xml:18"
"Location",,,"resources/domains/PurchaseOrder.xml:10
resources/domains/SaleOrder.xml:10"
"Month",,,"resources/views/Charts.xml:114"
"Nbr of days",,,"resources/domains/SaleOrderScheduleLine.xml:16"
"Number of Product per Category",,,"resources/views/Charts.xml:28
resources/views/Dashboard.xml:35"
"Number of Product per Family",,,"resources/views/Charts.xml:6
resources/views/Dashboard.xml:31"
"Partner",,,"resources/views/Partner.xml:10
resources/views/Partner.xml:6"
"Product Category",,,"resources/views/Charts.xml:46"
"Product Db",,,"resources/views/Menu.xml:10
resources/views/Menu.xml:13"
"Product Family",,,"resources/views/Charts.xml:24"
"Product Type",,,"resources/views/Charts.xml:69"
"Product family",,,"resources/views/ProductFamily.xml:6"
"Product launches/withdrawal each month",,,"resources/views/Charts.xml:73
resources/views/Dashboard.xml:26"
"Product type distribution",,,"resources/views/Charts.xml:50
resources/views/Dashboard.xml:22"
"Products",,,"resources/views/Charts.xml:115
resources/views/Charts.xml:25
resources/views/Charts.xml:47
resources/views/Charts.xml:70
resources/views/Menu.xml:7"
"Products DB 1",,,"resources/views/Dashboard.xml:6"
"Purchase order",,,"resources/domains/StockMove.xml:12"
"Purchase order line",,,"resources/domains/StockMoveLine.xml:11"
"Remaining to invoice",,,"resources/domains/SaleOrderLine.xml:17"
"Sale Batch",,,"resources/views/SaleBatch.xml:14"
"Sale batches",,,"resources/views/SaleBatch.xml:6"
"Sale order",,,"resources/domains/SaleOrderScheduleLine.xml:10
resources/domains/StockMove.xml:11
resources/views/SaleOrder.xml:17
resources/views/SaleOrder.xml:9"
"Sales",,,"resources/views/Partner.xml:7"
"Sales Turnover",,,"resources/views/ProductFamily.xml:8"
"Sales order line",,,"resources/domains/StockMoveLine.xml:10"
"Sales orders",,,"resources/views/Partner.xml:11
resources/views/Partner.xml:14
resources/views/Partner.xml:21"
"Schedule line list",,,"resources/domains/SaleOrder.xml:21"
"Seq.",,,"resources/domains/SaleOrderScheduleLine.xml:11"
"Show details in invoice",,,"resources/domains/SaleOrder.xml:13"
"Supply method",,,"resources/domains/SaleOrderLine.xml:10"
"Task",,,"resources/domains/SaleOrderScheduleLine.xml:14"
"The location must be filled.",,,"resources/views/SaleOrder.xml:60"
"To Date",,,"resources/views/Charts.xml:76"
"To invoice?",,,"resources/domains/SaleOrderLine.xml:14"
"When a task is over",,,"resources/views/Selects.xml:10"
"help:SaleOrderScheduleLine.nbOfDay",,,"resources/domains/SaleOrderScheduleLine.xml:16"
"help:SaleOrderScheduleLine.saleOrderLine",,,"resources/domains/SaleOrderScheduleLine.xml:14"
