"key","message","comment","context"
"${fullName} plan. st. move","${fullName} Plan. St. Umzug",,
"${product.fullName} plan. st. move",,,
"${product.fullName} real st. move",,,
"${product.fullName} reserved",,,
"%","%",,
"%d order invoiced successfully,","%d Auftrag erfolgreich abgerechnet,",,
"%d orders invoiced successfully,","%d Aufträge erfolgreich fakturiert,",,
"%d outgoing stock move processed successfully,","%d ausgehende Lagerbewegung erfolgreich verarbeitet.",,
"%d outgoing stock moves processed successfully,","%d ausgehende Lagerbewegungen erfolgreich verarbeitet.",,
"%s please configure a virtual supplier stock location for the company %s","%s Bitte konfigurieren Sie einen virtuellen Lieferantenlagerstandort für das Unternehmen %s",,
"%s purchase order",,,
"%s requested reserved",,,
"%s sale order",,,
"%s stock location",,,
"A supplier partner must be selected","Ein Lieferantenpartner muss ausgewählt werden.",,
"A.T.I.","A.T.I.",,
"Accepted Credit","Akzeptiertes Guthaben",,
"Accounting Family Dashboard",,,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Accounting cut off generation report :","Buchhaltungsschnitt Generierungsbericht :",,
"Accounting cut-off","Rechnungsabschluss",,
"Accounting cut-off configuration","Konfiguration der Buchhaltungsabschlüsse",,
"Action","Aktion",,
"Actions","Aktionen",,
"All invoices have been generated for this sale order.",,,
"Allocated Qty","Zugewiesene Menge",,
"Allocated qty","Zugewiesene Menge",,
"Allow Subscriptions for Sale orders","Abonnements für Verkaufsaufträge zulassen",,
"Allow complete manually sale order","Manuellen Verkaufsauftrag abschließen erlauben",,
"Allow finish manually purchase order","Manuelles Beenden der Bestellung zulassen",,
"Allow timetable invoicing","Erlaubt die Abrechnung von Fahrplänen",,
"Amount","Betrag",,
"Amount cannot be superior to the order's total excluding taxes",,,
"Amount invoiced W.T.","Rechnungsbetrag W.T.",,
"Amount remaining to use","Noch zu verwendender Betrag",,
"Amount to invoice","Zu fakturierender Betrag",,
"An active stock move (%s) already exists for the sale order %s.","Für den Kundenauftrag %s ist bereits eine aktive Lagerbewegung (%s) vorhanden.",,
"An invoice not canceled already exists for the incoming stock move %s","Für die eingehende Bestandsbewegung %s existiert bereits eine nicht stornierte Rechnung.",,
"An invoice not canceled already exists for the outgoing stock move %s","Für die ausgehende Warenbewegung %s existiert bereits eine nicht stornierte Rechnung.",,
"Analytic distribution lines","Analytische Verteilungsleitungen",,
"Analytic distribution template","Analytische Verteilungsvorlage",,
"Analytic move lines","Analytische Bewegungslinien",,
"App Supplychain","App Supplychain",,
"Archived","Archiviert",,
"Are you sure you want generate all proposals ?","Sind Sie sicher, dass Sie alle Vorschläge generieren möchten?",,
"Are you sure you want run the calculation ? Calculation can take a long time.","Sind Sie sicher, dass Sie die Kalkulation durchführen wollen? Die Berechnung kann sehr lange dauern.",,
"At least one sale order line must be selected","Es muss mindestens eine Verkaufsauftragszeile ausgewählt sein.",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?",,,
"Auto allocate during an availability request",,,
"Auto allocate stock on other stock moves",,,
"Auto allocate stock on receipt","Automatische Bestandszuordnung beim Wareneingang",,
"Auto request reserved qty",,,
"Availability requests","Verfügbarkeitsanfragen",,
"Available stock","Verfügbarer Bestand",,
"Batch",,,
"Batches","Chargen",,
"Batchs","Chargen",,
"Block deallocation on availability request",,,
"Budget","Budget",,
"Budget Distribution","Budgetverteilung",,
"Budget amount available",,,
"Budget distribution",,,
"Budget distributions",,,
"Building quantity",,,
"Buyers","Käufer",,
"Calculation","Berechnung",,
"Calculation End Date",,,
"Calculation Start Date",,,
"Calculation ended","Berechnung beendet",,
"Calculation in progress","Berechnung läuft",,
"Calculation started","Berechnung gestartet",,
"Can't remove delivered detail line %s.","Die gelieferte Detailzeile %s kann nicht entfernt werden.",,
"Cancel",,,
