"key","message","comment","context"
"+10 years","+10 años",,
"0 %",,,
"0-2 years","0-2 años",,
"10 %",,,
"100 %",,,
"2-5 years","2-5 años",,
"20 %",,,
"30 %",,,
"40 %",,,
"5-10 years","5-10 años",,
"50 %",,,
"60 %",,,
"70 %",,,
"80 %",,,
"90 %",,,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"A new employee form will be created. Do you confirm the creation ?","Se creará un nuevo formulario de empleado. ¿Confirma la creación?",,
"Address","Dirección",,
"All applications","Todas las aplicaciones",,
"All trainings","Todos los entrenamientos",,
"Application Information","Información sobre la solicitud",,
"Applications",,,
"Applied job","Trabajo solicitado",,
"Appraisal","Apreciación",,
"Appraisal cancelled","Calificación cancelada",,
"Appraisal draft","Borrador de calificación",,
"Appraisal filters","Filtros de calificación",,
"Appraisal realized","Valoración realizada",,
"Appraisal sent","Peritaje enviado",,
"Appraisal template","Modelo de calificación",,
"Appraisal templates","Modelos de calificación",,
"Appraisal type","Clase de calificación",,
"Appraisal types","Clases de calificación",,
"Appraisals","Calificaciones",,
"Appreciation","Apreciación",,
"Availability from","Disponibilidad desde",,
"Business sectors","Sectores de actividad",,
"Cadre","Cuadro",,
"Calendar",,,
"Cancel","Cancelar",,
"Cancel session",,,
"Canceled","Cancelado",,
"Cancelled","Cancelado",,
"Categories","Categorías",,
"Category","Categoría",,
"Close",,,
"Closed","Cerrado",,
"Closed job offers",,,
"Code","Código",,
"Company","Empresa",,
"Complete session",,,
"Completed","Concluido",,
"Completed trainings of all employees of a team","Formación completa de todos los empleados de un equipo",,
"Configuration","Configuración",,
"Contact","Contacto",,
"Contact details","Datos de contacto",,
"Contract","Contrato",,
"Contract type","Tipo de contrato",,
"Create","Crear",,
"Create Appraisal(Select Employees)","Crear calificación (Seleccionar empleados)",,
"Create Appraisals","Crear calificaciones",,
"Create Appraisals(Select Employees)","Crear calificaciones (Seleccionar empleados)",,
"Create a job application","Crear una solicitud de empleo",,
"Current applications",,,
"Current job offers",,,
"Dashboard","Tablero de mandos",,
"Date of application","Fecha de aplicación",,
"Deadline","Fecha límite",,
