"key","message","comment","context"
"+10 years","+10 лет",,
"0 %",,,
"0-2 years","0-2 года",,
"10 %",,,
"100 %",,,
"2-5 years","2-5 лет",,
"20 %",,,
"30 %",,,
"40 %",,,
"5-10 years","5-10 лет",,
"50 %",,,
"60 %",,,
"70 %",,,
"80 %",,,
"90 %",,,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"A new employee form will be created. Do you confirm the creation ?","Будет создана новая форма работника. Вы подтверждаете создание?",,
"Accept/plan","Принять/планировать",,
"Address","Адрес",,
"All applications","Все приложения",,
"All trainings","Все тренинги",,
"Application Information","Информация о применении",,
"Applications",,,
"Applied job","Прикладная работа",,
"Appraisal","Оценка",,
"Appraisal cancelled","Отмена оценки",,
"Appraisal draft","Оценочный проект",,
"Appraisal filters","Оценочные фильтры",,
"Appraisal realized","Оценка выполнена",,
"Appraisal sent","Отправлено оценочное письмо",,
"Appraisal template","Шаблон оценки",,
"Appraisal templates","Шаблоны оценки",,
"Appraisal type","Тип оценки",,
"Appraisal types","Виды оценки",,
"Appraisals","Оценки",,
"Appreciation","Признательность",,
"Availability from","Доступность по адресу",,
"Business sectors","Бизнес-секторы",,
"Cadre","Кадр",,
"Calendar",,,
"Cancel","Отмена",,
"Canceled","Отмена",,
"Cancelled","Отменяется",,
"Categories","Категории",,
"Category","Категория",,
"Close",,,
"Close session","Закрытое заседание",,
"Closed","Закрытый",,
"Closed job offers",,,
"Code","Код",,
"Company","Компания",,
"Completed","Завершено",,
"Completed trainings of all employees of a team","Проведенные тренинги для всех сотрудников команды",,
"Configuration","Конфигурация",,
"Contact","Контакт",,
"Contact details","Контактная информация",,
"Contract","Контракт",,
"Contract type","Тип контракта",,
"Create","Создать",,
"Create Appraisal(Select Employees)","Создать аттестацию (Отбор сотрудников)",,
"Create Appraisals","Создать Оценки",,
"Create Appraisals(Select Employees)","Создать аттестацию (отдельные сотрудники)",,
"Create a job application","Создать приложение для создания рабочих мест",,
"Current applications",,,
"Current job offers",,,
"Dashboard","Приборная панель",,
"Date of application","Дата подачи заявки",,
"Deadline","Крайний срок",,
"Department","Департамент",,
"Description","Описание",,
"Draft","Проект",,
"Education level","Уровень образования",,
"Email","Электронная почта",,
"Employee","Сотрудник",,
"Employee hired","Наемный работник",,
"Employee registred","Зарегистрированный сотрудник",,
"Employees","Сотрудники",,
"Events","События",,
"Expected salary","Ожидаемая зарплата",,
"Experience","Опыт",,
"Experience skills","Опыт работы",,
"Fax","Факс",,
"First name","Имя",,
"Fixed phone","Стационарный телефон",,
"From","От",,
"From date","С даты",,
"Full name","Полное имя",,
"Hire","Прокат",,
"Hired","Нанятый",,
"Hiring Stage","Этап найма",,
"Hiring stage","Стадия найма",,
"Invalid dates. From date must be before to date.","Недействительные даты. С даты должно быть до сегодняшнего дня.",,
"Is template","это шаблон",,
"Job Application","Заявление на работу",,
"Job Application Filters",,,
"Job Offer Information","Информация о предложении работы",,
"Job Position Filters",,,
"Job application","Заявление на работу",,
"Job applications","Заявления о приеме на работу",,
"Job description","Описание должности",,
"Job email","Электронная почта с вакансии",,
"Job position","Должность",,
"Job positions","Вакансии",,
"Job reference","Информация о работе",,
"Job title","Должность",,
"Last email sync id","Последний идентификатор синхронизации электронной почты",,
"Last name","Фамилия",,
"Level of education","Уровень образования",,
"LinkedIn profile","Профиль LinkedIn",,
"Location","Местоположение",,
"Mandatory training","Обязательное обучение",,
"Mobile phone","Мобильный телефон",,
"Month","Месяц",,
"My completed appraisals","Мои завершенные оценки",,
"My completed trainings","Мои завершенные тренинги",,
"My traning filters","Мои фильтры для трансляции",,
"My upcoming appraisal","Моя предстоящая оценка",,
"My upcoming trainings","Мои предстоящие тренировки",,
"Name","Имя",,
