"key","message","comment","context"
"Accept Order","Aceptar orden",,
"All open ticket","Todo boleto abierto",,
"All tickets","Todas las entradas",,
"Announcement","Anuncio",,
"App Business Support","App Business Support",,
"Assigning to the customer","Asignación al cliente",,
"Assigning to the provider","Asignación al proveedor",,
"Assignment","Asignación",,
"Characteristics","Caracteristicas",,
"Configuration","Configuración",,
"Content","Contenido",,
"Customer","Cliente",,
"Date","Fecha",,
"Financial Data","Datos financieros",,
"In production","En producción",,
"In progress","En progreso",,
"In test","En prueba",,
"Internal Description","Descripción interna",,
"My Tickets","Mis entradas",,
"New Ticket","Nuevo boleto",,
"New tasks","Nuevas tareas",,
"On hold","En espera",,
"Order Accepted","Orden aceptada",,
"Order Proposed","Orden propuesta",,
"Private","Privado",,
"Production server date","Fecha del servidor de producción",,
"Project","Proyecto",,
"Project.version","Versión",,
"Projects",,,
"Provider","Proveedor",,
"Provider Company","Empresa proveedora",,
"Status","Estado",,
"Subject","Tema",,
"Target version","Versión de destino",,
"Task Tree","Árbol de tareas",,
"Task assigned to","Tarea asignada a",,
"Task assigned to the client","Tarea asignada al cliente",,
"Task assigned to the provider","Tarea asignada al proveedor",,
"Task date","Fecha de la tarea",,
"Tasks","Tareas",,
"Tasks to be treated by customer","Tareas a tratar por el cliente",,
"Tasks to be treated by provider","Tareas que debe tratar el proveedor",,
"Testing server date","Prueba de fecha del servidor",,
"Ticket","Boleto",,
"Ticket associated","Ticket asociado",,
"Tickets","Entradas",,
"Title","Título",,
"Tree view","Vista de árbol",,
"Update to invoice","Actualizar a factura",,
"Validated Timesheet lines","Líneas de parte de horas validadas",,
