"key","message","comment","context"
"${fullName} plan. st. move","${pienoNome} piano. st. move",,
"${fullName} real st. move","${fullName} reale st. move",,
"0.00",,,
"0.50",,,
"1.00",,,
"1.50",,,
"2.00",,,
"2.50",,,
"3.00",,,
"3.50",,,
"4.00",,,
"4.50",,,
"5.00",,,
"<B>%s or %s</B> not found","<B>%s o %s</B> non trovato",,
"<span class='label label-warning'>Warning : Delivery address is missing.</span>",,,
"A cancel reason must be selected","Deve essere selezionato un motivo di annullamento",,
"A partial stock move has been generated (%s)","È stato generato uno spostamento parziale delle scorte (%s)",,
"ABC analysis",,,
"AbcAnalysis.stockLocation",,,
"Account selection to carrier","Selezione del conto al vettore",,
"Accounting family",,,
"Accounting value",,,
"Add","Aggiungi",,
"Address","Indirizzo",,
"Alert","Allarme",,
"All storable products used in DEB must have net mass and mass unit information for customs.","Tutti i prodotti immagazzinabili utilizzati nel DEB devono disporre di informazioni sulla massa netta e sull'unità di massa per le dogane.",,
"Allocate",,,
"Allocate all",,,
"Allocations of costs","Ripartizione dei costi",,
"An error occurred while importing the file data, product not found with code :","Si è verificato un errore durante l'importazione dei dati del file, prodotto non trovato con il codice :",,
"An error occurred while importing the file data, there are multiple products with code :","Si è verificato un errore durante l'importazione dei dati del file, ci sono diversi prodotti con il codice :",,
"An error occurred while importing the file data. Please contact your application administrator to check Traceback logs.","Si è verificato un errore durante l'importazione dei dati del file. Contattare l'amministratore dell'applicazione per controllare i log di Traceback.",,
"An incoming partial stock move has been generated (%s)","È stato generato uno spostamento parziale delle scorte in entrata (%s)",,
"An outgoing partial stock move has been generated (%s)","È stato generato uno spostamento parziale delle scorte in uscita (%s)",,
"App stock","App stock",,
"Are you sure you want to change status to  ""Collected "" ?",,,
"Are you sure you want to go back to provision ?",,,
"Are you sure you want to realize this stock move?","Sei sicuro di voler realizzare questa mossa delle azioni?",,
"Are you sure you want to validate the carrier?",,,
"Arrival product qty","Qtà del prodotto all'arrivo",,
"Arrivals History","Storia degli arrivi",,
"Auto product tracking Nbr. order","Tracciabilità automatica del prodotto Nbr. ordine",,
"Auto sale tracking Nbr. order","Tracciamento automatico delle vendite Nbr. ordine",,
"Auto select product tracking Nbr.","Selezione automatica del prodotto tracking Nbr.",,
"Auto select sale tracking Nbr.","Auto selezionare la vendita di monitoraggio Nbr.",,
"Av. for product","Av. per prodotto",,
"Availability",,,
"Availability request","Richiesta di disponibilità",,
"Available","Disponibile",,
"Available qty","Qtà disponibile",,
"Available qty for product","Quantità disponibile per il prodotto",,
"Available status","Stato disponibile",,
"Average",,,
"Average Price","Prezzo medio",,
"Back to provision","Torna al fondo di accantonamento",,
"Backorder",,,
"Backorder Id",,,
"Backorder Stock Move",,,
"Bad stock location lines","Cattive linee di localizzazione delle scorte",,
"Bad stock move type","Cattivo tipo di movimento di magazzino",,
"Barter","Baratto",,
"Both source location address and delivery (to) address are required to define the delivery itinerary","Per definire l'itinerario di consegna sono necessari sia l'indirizzo del luogo di origine che l'indirizzo di consegna (a).",,
"Buyer","Acquirente",,
"Buyer/Seller","Acquirente/Venditore",,
"CSV",,,
"Can't delete a planned stock move","Non è possibile cancellare una mossa di stock pianificata",,
"Can't delete a realized stock move",,,
"Can't realize this stock move because of the ongoing inventory %s.","Non è possibile realizzare questo movimento di magazzino a causa della %s inventario in corso.",,
"Cancel","Annulla",,
"Cancel reason","Annulla motivo",,
"Cancel reservation",,,
"Canceled","Annullato",,
"Cancellation","Cancellazione",,
"Cancellation confirmation","Conferma di cancellazione",,
"Cancelled Arrivals","Arrivi Annullati",,
"Cannot go back to draft status.","Non si può tornare allo stato di bozza.",,
"Carriage (Sea/Air) to port of import","Trasporto (mare/aria) fino al porto d'importazione",,
"Carriage to place of destination","Trasporto fino al luogo di destinazione",,
"Carriage to port of export","Trasporto al porto di esportazione",,
"Carrier","Vettore",,
"Carrier validated","Vettore convalidato",,
"Certificate of conformity","Certificato di conformità",,
"Certificate of conformity title","Titolo del certificato di conformità",,
"Change allocated qty",,,
"Check Duplicate","Controlla Duplicazione",,
"Code","Codice",,
"Collected","Raccolta",,
"Collection date","Data di ritiro",,
"Comment to display on picking order",,,
"Comment to display on stock move",,,
"Comments",,,
"Commercial regularization resulting in value increase","La regolarizzazione commerciale con conseguente aumento di valore",,
"Commercial regularization resulting in value reduction","Regolarizzazione commerciale con conseguente riduzione di valore",,
"Company","L'azienda",,
"Company Unit price W.T.","Prezzo unitario aziendale W.T.",,
"Company account","Conto della società",,
"Company address is empty.","L'indirizzo dell'azienda è vuoto.",,
"Company cannot be null.","L'azienda non può essere nulla.",,
"Company missing for stock location %s","Società mancante per ubicazione delle scorte %s",,
"Complete","Completare",,
"Completed","Completato",,
"Compliant","Conforme",,
"Compliant arrival product qty","Qtà del prodotto conforme di arrivo del prodotto qty",,
"Configuration","Configurazione",,
"Configuration is missing in stock configuration to see financial data",,,
"Confirm cancellation","Conferma la cancellazione",,
"Conformity","Conformità",,
"Conformity Certificates","Certificati di conformità",,
"Conformity certificate","Certificato di conformità",,
"ConformityCertificate.certificateNumber","Numero del certificato",,
"ConformityCertificate.customerName","Nome del cliente",,
"ConformityCertificate.designation","Designazione",,
"ConformityCertificate.externalReference",,,
"ConformityCertificate.function","Funzione",,
"ConformityCertificate.lotNoRef",,,
"ConformityCertificate.name","Nome",,
"ConformityCertificate.numberAndDateDelivery","N° e data di consegna",,
"ConformityCertificate.orderDate","Data dell'ordine",,
"ConformityCertificate.orderNumber","Numero d'ordine",,
"ConformityCertificate.partNumber","Numero di parte",,
"ConformityCertificate.qtyUnit",,,
"ConformityCertificate.quantity","Quantità",,
"ConformityCertificate.sequence","Sequenza",,
"ConformityCertificate.signature","Firma",,
"ConformityCertificate.stockMoveLineRowNum",,,
"Consignments by post","Spedizioni per posta",,
"Control on Receipt","Controllo alla ricezione",,
"Correction Reason",,,
"Counter","Contatore",,
"Country","Paese",,
"Country of origin","Paese d'origine",,
"Create inventory","Creare un inventario",,
"Current","Corrente",,
"Current Qty","Qtà corrente",,
"Current Quantity","Quantità corrente",,
"Current quantity problem","Problema di quantità attuale",,
"Cust. Shipment to prepare","Cust. Spedizione da preparare",,
"Customer account","Conto cliente",,
"Customer account number","Numero di conto cliente",,
"Customer account number to carrier","Numero di conto cliente al vettore",,
"Customer account numbers to carriers","Numeri di conto cliente ai vettori",,
"Customer average delivery delay","Ritardo medio di consegna del cliente",,
"Customer deliveries","Consegne dei clienti",,
"Customer deliveries by country","Consegne dei clienti per paese",,
"Customer deliveries filters","Filtri per le consegne dei clienti",,
"Customer deliveries statistics","Statistiche sulle consegne dei clienti",,
"Customer order ref.",,,
"Customer returns","Resi dei clienti",,
"Customer virtual stock location","Ubicazione virtuale dello stock del cliente",,
"Customs","Doganale",,
"Customs code","Codice doganale",,
"Customs code nomenclature","Codice doganale Nomenclatura doganale",,
"Customs code nomenclature:all","Codice doganale Nomenclatura doganale",,
"Dashboard","Cruscotto",,
"Data is null or empty","I dati sono nulli o vuoti",,
"Date","Data",,
"Dates",,,
"Deallocate",,,
"Deallocate all",,,
"Declaration of exchanges for %s is not supported.","La dichiarazione di scambi per %s non è supportata.",,
"Default signatory user","Utente firmatario predefinito",,
"Default stock location","Posizione di default delle scorte",,
"Defense or intergovernmental program","Programma di difesa o intergovernativo",,
"Define ideal Qty","Definire la quantità ideale",,
"Define max Qty","Definire Qtà max.",,
"Delay","Ritardo",,
"Deliver to customer","Consegna al cliente",,
"Deliver to customer is not set.","La consegna al cliente non è impostata.",,
"Deliveries","Le consegne",,
"Deliveries Cancelled","Consegne annullate",,
"Deliveries Details","Dettagli Consegne",,
"Deliveries History","Cronologia delle consegne",,
"Deliveries to prepare","Consegne da preparare",,
"Delivery delay (days)","Ritardo di consegna (giorni)",,
"Delivery for trial sale","Consegna per la vendita di prova",,
"Delivery number","Numero di consegna",,
"Delivery stock move","Consegna stock move",,
"Deported stock location",,,
"Description","Descrizione",,
"Detail","Dettaglio",,
"Detail line(s) not inside a parcel/pallet","Linee di dettaglio non all'interno di un pacchetto/pallet",,
"Detailed stock","Stock dettagliato",,
"Details","Dettagli",,
"Details stock location lines","Dettagli delle linee di localizzazione delle scorte",,
"Dimensions (cm)","Dimensioni (cm)",,
"Display accounting value in location financial data printing",,,
"Display available tracking numbers","Visualizzare i numeri di tracciamento disponibili",,
"Display average price in printing",,,
"Display barcode on Picking printing","Visualizzazione del codice a barre sulla stampa di picking",,
"Display customer code on picking printing",,,
"Display external ref. on certificate of conformity printing",,,
"Display line details on printing","Visualizza i dettagli della linea sulla stampa",,
"Display order reference and order date",,,
"Display partner sequence on printing","Visualizzazione della sequenza di partner durante la stampa",,
"Display price on printing",,,
"Display product code on printing",,,
"Display sale value in location financial data printing",,,
"Display tracking number details on Picking printing","Visualizzare i dettagli del numero di tracciamento sulla stampa di picking",,
"Display tracking number details on certificate of conformity printing",,,
"Do you want to allocate all the products ?",,,
