"key","message","comment","context"
"${fullName} plan. st. move",,,
"${fullName} real st. move",,,
"0.00",,,
"0.50",,,
"1.00",,,
"1.50",,,
"2.00",,,
"2.50",,,
"3.00",,,
"3.50",,,
"4.00",,,
"4.50",,,
"5.00",,,
"<B>%s or %s</B> not found",,,
"A cancel reason must be selected",,,
"A partial stock move has been generated (%s)",,,
"Account selection to carrier",,,
"Add",,,
"Address",,,
"Alert",,,
"All storable products must have net weight and weight unit information for customs.",,,
"Allocations of costs",,,
"An error occurred while importing the file data, product not found with code :",,,
"An error occurred while importing the file data, there are multiple products with code :",,,
"An error occurred while importing the file data. Please contact your application administrator to check Traceback logs.",,,
"An incoming partial stock move has been generated (%s)",,,
"An outgoing partial stock move has been generated (%s)",,,
"App stock",,,
"Are you sure you want to realize this stock move?",,,
"Arrival product qty",,,
"Arrivals History",,,
"Auto product tracking Nbr. order",,,
"Auto sale tracking Nbr. order",,,
"Auto select product tracking Nbr. ?",,,
"Auto select sale tracking Nbr. ?",,,
"Automatic mail",,,
"Average Price",,,
"Back to provision",,,
"Bad stock location lines",,,
"Both source location address and delivery (to) address are required to define the delivery itinerary",,,
"Buyer",,,
"Buyer/Seller",,,
"Can't delete a planned stock move",,,
"Can't realize this stock move because of the ongoing inventory %s.",,,
"Cancel",,,
"Cancel reason",,,
"Canceled",,,
"Cancellation",,,
"Cancellation confirmation",,,
"Cancelled Arrivals",,,
"Cannot go back to draft status.",,,
"Carriage (Sea/Air) to port of import",,,
"Carriage to place of destination",,,
"Carriage to port of export",,,
"Carrier",,,
"Carrier ?",,,
"Carrier validated",,,
"Check Duplicate",,,
"Code",,,
"Collected",,,
"Collection date",,,
"Company",,,
"Company account",,,
"Company address is empty.",,,
"Company cannot be null.",,,
"Company missing for stock location %s",,,
"Complete",,,
"Completed",,,
"Compliant",,,
"Compliant arrival product qty",,,
"Configuration",,,
"Confirm cancellation",,,
"Conformity",,,
"Control on Receipt",,,
"Counter",,,
"Country",,,
"Create inventory",,,
"Current",,,
"Current Qty",,,
"Current Quantity",,,
"Current quantity problem",,,
"Customer account",,,
"Customer account number",,,
"Customer account number to carrier",,,
"Customer account numbers to carriers",,,
"Customer average delivery delay",,,
"Customer deliveries",,,
"Customer deliveries by country",,,
"Customer deliveries filters",,,
"Customer deliveries statistics",,,
"Customer returns",,,
"Customer virtual stock location",,,
"Customs",,,
"Customs Code",,,
"Customs code",,,
"Customs code nomenclature",,,
"Dashboard",,,
"Data is null or empty",,,
"Date",,,
"Date cannot be null.",,,
"Default stock location",,,
"Define ideal Qty",,,
"Define max Qty",,,
"Delay",,,
"Deliver to customer",,,
"Deliver to customer is not set.",,,
"Deliveries",,,
"Deliveries Cancelled",,,
"Deliveries Details",,,
"Deliveries History",,,
"Deliveries to prepare",,,
"Delivery delay (days)",,,
"Delivery number",,,
"Delivery stock move",,,
"Description","Description",,
"Detail",,,
"Detail line(s) not inside a parcel/pallet",,,
"Details stock location lines",,,
"Dimensions (cm)",,,
"Draft",,,
"Estimated Date",,,
"Estimated date",,,
"Excl. out of stock products ?",,,
"Expected Qty",,,
"Expected/Future Quantity",,,
"Expired product(s): %s",,,
"Export",,,
"Export customs declaration",,,
"External",,,
"External delivery comment",,,
"FIFO",,,
"Feature currently not available with Open Street Maps.",,,
"File %s successfully imported.",,,
"File (CSV)",,,
"File Format",,,
"Fill inventory",,,
"Fill inventory with",,,
"Forecasted Stock",,,
"Forecasts",,,
"Forwarder",,,
"Freight Carrier",,,
"Freight Carrier Mode",,,
"Freight Carrier Mode form",,,
"Freight Carrier Mode grid",,,
"Freight carrier mode",,,
"Freight carrier mode list",,,
"From",,,
"From Date",,,
"From address",,,
"From stock location",,,
"Full name",,,
"Fullname",,,
"Fully spread over logistical forms",,,
"Future",,,
"Future Qty",,,
"General",,,
"General Stock Details",,,
"Generate invoice",,,
"Generate new production auto tracking Nbr. ?",,,
