"key","message","comment","context"
"${fullName} plan. st. move","plan ${fullName}. S t. moverse",,
"${fullName} real st. move","${fullName} real st. moverse",,
"0.00",,,
"0.50",,,
"1.00",,,
"1.50",,,
"2.00",,,
"2.50",,,
"3.00",,,
"3.50",,,
"4.00",,,
"4.50",,,
"5.00",,,
"<B>%s or %s</B> not found","<B>%s o %s </B> no encontrado",,
"<span class='label label-warning'>Warning : Delivery address is missing.</span>","<span class = 'label label-warning'> Advertencia: falta la dirección de entrega. </span>",,
"A cancel reason must be selected","Se debe seleccionar un motivo de cancelación",,
"A partial stock move has been generated (%s)","Se ha generado un movimiento de stock parcial (%s)",,
"ABC analysis","Análisis ABC",,
"AbcAnalysis.stockLocation","Ubicación de stock:",,
"Account selection to carrier","Selección de cuenta al operador",,
"Accounting family","Familia contable",,
"Accounting value","Valor contable",,
"Add","Añadir",,
"Address","Habla a",,
"Alert","Alerta",,
"All storable products used in DEB must have net mass and mass unit information for customs.","Todos los productos almacenables utilizados en DEB deben tener información de masa neta y unidad de masa para aduanas.",,
"Allocate","Asignar",,
"Allocate all","Asignar todo",,
"Allocations of costs","Asignaciones de costos",,
"An error occurred while importing the file data, product not found with code :","Se produjo un error al importar los datos del archivo, producto no encontrado con código:",,
"An error occurred while importing the file data, there are multiple products with code :","Se produjo un error al importar los datos del archivo, hay varios productos con código:",,
"An error occurred while importing the file data. Please contact your application administrator to check Traceback logs.","Se produjo un error al importar los datos del archivo. Póngase en contacto con el administrador de su aplicación para verificar los registros de rastreo.",,
"An incoming partial stock move has been generated (%s)","Se ha generado un movimiento de stock parcial entrante (%s)",,
"An outgoing partial stock move has been generated (%s)","Se ha generado un movimiento de stock parcial saliente (%s)",,
"App stock","Stock de aplicaciones",,
"Are you sure you want to change status to  ""Collected "" ?","¿Seguro que quieres cambiar el estado a ""Recopilado"" ?",,
"Are you sure you want to go back to provision ?","¿Seguro que quieres volver a la provisión?",,
"Are you sure you want to realize this stock move?","¿Estás seguro de que quieres realizar este movimiento de stock?",,
"Are you sure you want to validate the carrier?","¿Estás seguro de que quieres validar el operador?",,
"Arrival product qty","Cantidad de producto de llegada",,
"Arrivals History","Historia de llegadas",,
"Auto product tracking Nbr. order","Seguimiento automático de productos Nbr. orden",,
"Auto sale tracking Nbr. order","Venta automática de seguimiento Nbr. orden",,
"Auto select product tracking Nbr.","Selección automática de seguimiento de productos Nbr.",,
"Auto select sale tracking Nbr.","Selección automática de seguimiento de ventas Nbr.",,
"Av. for product","AV. para producto",,
"Availability","Disponibilidad",,
"Availability request","Solicitud de disponibilidad",,
"Available","Disponible",,
"Available qty","Cantidad disponible",,
"Available qty for product","Cantidad disponible para producto",,
"Available status","Estado disponible",,
"Average","Promedio",,
"Average Price","Precio promedio",,
"Back to provision","Volver a la provisión",,
"Backorder","Pedido pendiente",,
"Backorder Id","ID de pedido pendiente",,
"Backorder Stock Move","Mover stock en espera",,
"Bad stock location lines","Líneas de ubicación de stock incorrectas",,
"Bad stock move type","Tipo de movimiento de stock incorrecto",,
"Barter","Permuta",,
"Both source location address and delivery (to) address are required to define the delivery itinerary","Se requieren tanto la dirección de ubicación de origen como la dirección de entrega (a) para definir el itinerario de entrega",,
"Buyer","Comprador",,
"Buyer/Seller","Comprador / vendedor",,
"CSV","CSV",,
"Can't delete a planned stock move","No se puede eliminar un movimiento de stock planificado",,
"Can't delete a realized stock move","No se puede eliminar un movimiento de stock realizado",,
"Can't realize this stock move because of the ongoing inventory %s.","No se puede realizar este movimiento de stock debido al inventario en curso %s.",,
"Cancel","Cancelar",,
